time,beamID,lineOfSightWindSpeed1,isValid1
2.98,50.0,18.86642971135397,1.0
3.0,1.0,19.133825607970167,1.0
3.02,2.0,20.686814574449645,1.0
3.04,3.0,19.259004541265092,1.0
3.06,4.0,18.341684643065253,1.0
3.08,5.0,18.433820312259517,1.0
3.1,6.0,18.238629140829413,1.0
3.12,7.0,17.949952298976307,1.0
3.14,8.0,17.59161703724024,1.0
3.16,9.0,16.932551335504975,1.0
3.18,10.0,15.431032269171798,1.0
3.2,11.0,16.934988405336604,1.0
3.22,12.0,16.854211561275157,1.0
3.24,13.0,18.20327808459172,1.0
3.2600000000000002,14.0,0.0,0.0
3.2800000000000002,15.0,0.0,0.0
3.3000000000000003,16.0,0.0,0.0
3.3200000000000003,17.0,0.0,0.0
3.34,18.0,0.0,0.0
3.36,19.0,0.0,0.0
3.38,20.0,0.0,0.0
3.4,21.0,0.0,0.0
3.42,22.0,0.0,0.0
3.44,23.0,0.0,0.0
3.46,24.0,0.0,0.0
3.48,25.0,0.0,0.0
3.5,26.0,0.0,0.0
3.52,27.0,0.0,0.0
3.54,28.0,20.45117981063565,1.0
3.56,29.0,20.608310188490258,1.0
3.58,30.0,19.621192900994313,1.0
3.6,31.0,19.611089342855514,1.0
3.62,32.0,19.86158686491263,1.0
3.64,33.0,20.462822766285786,1.0
3.66,34.0,21.25725204724,1.0
3.68,35.0,21.623268023551628,1.0
3.7,36.0,20.817602751939038,1.0
3.72,37.0,20.560284789276437,1.0
3.74,38.0,21.406867136254146,1.0
3.7600000000000002,39.0,21.165042674373563,1.0
3.7800000000000002,40.0,21.073526079965447,1.0
3.8000000000000003,41.0,20.125759754932524,1.0
3.8200000000000003,42.0,20.014212559498937,1.0
3.84,43.0,18.936921297916594,1.0
3.86,44.0,18.73221080942125,1.0
3.88,45.0,18.08883401743246,1.0
3.9,46.0,17.969855143871072,1.0
3.92,47.0,16.84019971060315,1.0
3.94,48.0,17.014405432242953,1.0
3.96,49.0,17.522517423386915,1.0
3.98,50.0,18.362583664388083,1.0
4.0,1.0,18.683232747540423,1.0
4.0200000000000005,2.0,20.218297938985536,1.0
4.04,3.0,19.688628398150676,1.0
4.0600000000000005,4.0,19.195387378448768,1.0
4.08,5.0,18.72647098813957,1.0
4.1,6.0,18.248188731536096,1.0
4.12,7.0,17.917888335332883,1.0
4.14,8.0,17.130527679929045,1.0
4.16,9.0,17.031427523948864,1.0
4.18,10.0,17.097965680670004,1.0
4.2,11.0,16.895565759588674,1.0
4.22,12.0,17.383374145670754,1.0
4.24,13.0,17.755960991076833,1.0
4.26,14.0,17.879375130013553,1.0
4.28,15.0,17.441820114976725,1.0
4.3,16.0,18.370149283755538,1.0
4.32,17.0,18.546842070114867,1.0
4.34,18.0,17.84888620807745,1.0
4.36,19.0,17.91606778395947,1.0
4.38,20.0,20.381413208025446,1.0
4.4,21.0,19.61393643754931,1.0
4.42,22.0,19.608998687451432,1.0
4.44,23.0,19.77664029656272,1.0
4.46,24.0,18.984626678693658,1.0
4.48,25.0,19.913492766525373,1.0
4.5,26.0,21.655646226153536,1.0
4.5200000000000005,27.0,21.060599288504065,1.0
4.54,28.0,19.675733329398245,1.0
4.5600000000000005,29.0,19.885241070510162,1.0
4.58,30.0,19.957810914190592,1.0
4.6000000000000005,31.0,19.144110774467197,1.0
4.62,32.0,19.761735547668724,1.0
4.64,33.0,20.100766319456653,1.0
4.66,34.0,20.09778283562544,1.0
4.68,35.0,21.41113583444181,1.0
4.7,36.0,20.66495558149165,1.0
4.72,37.0,20.62975562351757,1.0
4.74,38.0,20.252391425926906,1.0
4.76,39.0,20.053589800731515,1.0
4.78,40.0,20.8449075680787,1.0
4.8,41.0,20.747817348529217,1.0
4.82,42.0,0.0,0.0
4.84,43.0,0.0,0.0
4.86,44.0,0.0,0.0
4.88,45.0,0.0,0.0
4.9,46.0,0.0,0.0
4.92,47.0,0.0,0.0
4.94,48.0,0.0,0.0
4.96,49.0,0.0,0.0
4.98,50.0,0.0,0.0
5.0,1.0,0.0,0.0
5.0200000000000005,2.0,0.0,0.0
5.04,3.0,0.0,0.0
5.0600000000000005,4.0,0.0,0.0
5.08,5.0,0.0,0.0
5.1000000000000005,6.0,0.0,0.0
5.12,7.0,0.0,0.0
5.14,8.0,0.0,0.0
5.16,9.0,0.0,0.0
5.18,10.0,0.0,0.0
5.2,11.0,0.0,0.0
5.22,12.0,0.0,0.0
5.24,13.0,0.0,0.0
5.26,14.0,0.0,0.0
5.28,15.0,0.0,0.0
5.3,16.0,0.0,0.0
5.32,17.0,0.0,0.0
5.34,18.0,0.0,0.0
5.36,19.0,0.0,0.0
5.38,20.0,0.0,0.0
5.4,21.0,0.0,0.0
5.42,22.0,0.0,0.0
5.44,23.0,0.0,0.0
5.46,24.0,0.0,0.0
5.48,25.0,0.0,0.0
5.5,26.0,0.0,0.0
5.5200000000000005,27.0,0.0,0.0
5.54,28.0,0.0,0.0
5.5600000000000005,29.0,0.0,0.0
5.58,30.0,0.0,0.0
5.6000000000000005,31.0,0.0,0.0
5.62,32.0,0.0,0.0
5.64,33.0,0.0,0.0
5.66,34.0,0.0,0.0
5.68,35.0,0.0,0.0
5.7,36.0,0.0,0.0
5.72,37.0,21.042035570376317,1.0
5.74,38.0,20.814860652472213,1.0
5.76,39.0,20.710157612031047,1.0
5.78,40.0,20.968704462092703,1.0
5.8,41.0,20.474298225613722,1.0
5.82,42.0,20.35721795131226,1.0
5.84,43.0,20.167160895026974,1.0
5.86,44.0,19.244855571021706,1.0
5.88,45.0,18.47278338458828,1.0
5.9,46.0,17.68195067342886,1.0
5.92,47.0,17.20041160692974,1.0
5.94,48.0,17.10348971375033,1.0
5.96,49.0,16.891449077605085,1.0
5.98,50.0,17.623385571839478,1.0
6.0,1.0,17.689878003057085,1.0
6.0200000000000005,2.0,18.45759507142138,1.0
6.04,3.0,19.88401720138537,1.0
6.0600000000000005,4.0,18.18961126388508,1.0
6.08,5.0,18.937271916792273,1.0
6.1000000000000005,6.0,17.324007187220836,1.0
6.12,7.0,17.71089601041351,1.0
6.140000000000001,8.0,17.723241272150783,1.0
6.16,9.0,17.38131461874694,1.0
6.18,10.0,17.383505067200076,1.0
6.2,11.0,18.31517353794219,1.0
6.22,12.0,18.042924677100935,1.0
6.24,13.0,17.54334040706325,1.0
6.26,14.0,17.66701432313863,1.0
6.28,15.0,15.70136104133633,1.0
6.3,16.0,0.0,0.0
6.32,17.0,0.0,0.0
6.34,18.0,0.0,0.0
6.36,19.0,0.0,0.0
6.38,20.0,0.0,0.0
6.4,21.0,19.795833706246945,1.0
6.42,22.0,19.453170425161336,1.0
6.44,23.0,19.758297683628168,1.0
6.46,24.0,19.28219801964593,1.0
6.48,25.0,18.498195731927122,1.0
6.5,26.0,20.781144371061,1.0
6.5200000000000005,27.0,20.61592062651372,1.0
6.54,28.0,19.218045582330465,1.0
6.5600000000000005,29.0,20.142155470069284,1.0
6.58,30.0,20.39865781573924,1.0
6.6000000000000005,31.0,20.20152256917772,1.0
6.62,32.0,19.576718970359252,1.0
6.640000000000001,33.0,19.6601700551278,1.0
6.66,34.0,20.73939521862076,1.0
6.68,35.0,21.199070813900974,1.0
6.7,36.0,20.75961104978264,1.0
6.72,37.0,20.83751026113316,1.0
6.74,38.0,20.589554090433502,1.0
6.76,39.0,20.375135885141468,1.0
6.78,40.0,20.796226511405592,1.0
6.8,41.0,20.281951157587553,1.0
6.82,42.0,20.452287382259854,1.0
6.84,43.0,20.599096735670432,1.0
6.86,44.0,19.380008088544297,1.0
6.88,45.0,19.503382924663537,1.0
6.9,46.0,18.422305328687944,1.0
6.92,47.0,17.876512852001397,1.0
6.94,48.0,17.127175173618447,1.0
6.96,49.0,16.987112942189533,1.0
6.98,50.0,17.004840043452482,1.0
7.0,1.0,16.562245905159784,1.0
7.0200000000000005,2.0,0.0,0.0
7.04,3.0,0.0,0.0
7.0600000000000005,4.0,0.0,0.0
7.08,5.0,0.0,0.0
7.1000000000000005,6.0,0.0,0.0
7.12,7.0,0.0,0.0
7.140000000000001,8.0,0.0,0.0
7.16,9.0,0.0,0.0
7.18,10.0,0.0,0.0
7.2,11.0,0.0,0.0
7.22,12.0,0.0,0.0
7.24,13.0,0.0,0.0
7.26,14.0,0.0,0.0
7.28,15.0,15.988095544663382,1.0
7.3,16.0,16.954995078049524,1.0
7.32,17.0,18.354173228396878,1.0
7.34,18.0,18.410100905872213,1.0
7.36,19.0,18.405620770181276,1.0
7.38,20.0,19.776771701888926,1.0
7.4,21.0,19.355630891925156,1.0
7.42,22.0,20.098169940486166,1.0
7.44,23.0,19.734395377179283,1.0
7.46,24.0,20.95366190185197,1.0
7.48,25.0,19.558138791230768,1.0
7.5,26.0,20.329248487136578,1.0
7.5200000000000005,27.0,20.510107419374503,1.0
7.54,28.0,19.566785463700572,1.0
7.5600000000000005,29.0,20.271031061269806,1.0
7.58,30.0,20.096279187972762,1.0
7.6000000000000005,31.0,20.522912454941224,1.0
7.62,32.0,20.820120233653757,1.0
7.640000000000001,33.0,20.532519573457787,1.0
7.66,34.0,20.923687721970992,1.0
7.68,35.0,21.242002772507462,1.0
7.7,36.0,21.548759773789527,1.0
7.72,37.0,0.0,0.0
7.74,38.0,0.0,0.0
7.76,39.0,0.0,0.0
7.78,40.0,0.0,0.0
7.8,41.0,0.0,0.0
7.82,42.0,0.0,0.0
7.84,43.0,0.0,0.0
7.86,44.0,0.0,0.0
7.88,45.0,0.0,0.0
7.9,46.0,0.0,0.0
7.92,47.0,17.968300952038383,1.0
7.94,48.0,17.047566906820094,1.0
7.96,49.0,17.037982622631272,1.0
7.98,50.0,17.08180217007466,1.0
8.0,1.0,16.290548825147468,1.0
8.02,2.0,16.71962655698904,1.0
8.040000000000001,3.0,18.56428157858849,1.0
8.06,4.0,18.764183789118654,1.0
8.08,5.0,18.537723671876183,1.0
8.1,6.0,17.36487257046666,1.0
8.120000000000001,7.0,17.529666985808554,1.0
8.14,8.0,17.68135526946362,1.0
8.16,9.0,17.21078935508852,1.0
8.18,10.0,16.972332394737343,1.0
8.2,11.0,16.98841140720041,1.0
8.22,12.0,18.678086596656286,1.0
8.24,13.0,16.353841563941625,1.0
8.26,14.0,0.0,0.0
8.28,15.0,0.0,0.0
8.3,16.0,0.0,0.0
8.32,17.0,0.0,0.0
8.34,18.0,0.0,0.0
8.36,19.0,0.0,0.0
8.38,20.0,0.0,0.0
8.4,21.0,0.0,0.0
8.42,22.0,0.0,0.0
8.44,23.0,0.0,0.0
8.46,24.0,0.0,0.0
8.48,25.0,0.0,0.0
8.5,26.0,0.0,0.0
8.52,27.0,0.0,0.0
8.540000000000001,28.0,0.0,0.0
8.56,29.0,0.0,0.0
8.58,30.0,0.0,0.0
8.6,31.0,0.0,0.0
8.620000000000001,32.0,21.145935704747178,1.0
8.64,33.0,21.294106531199947,1.0
8.66,34.0,21.645931896750664,1.0
8.68,35.0,22.152710267516103,1.0
8.700000000000001,36.0,22.02636888162377,1.0
8.72,37.0,21.64837342007521,1.0
8.74,38.0,20.500448628810194,1.0
8.76,39.0,20.212897270391696,1.0
8.78,40.0,20.233271583080278,1.0
8.8,41.0,19.678109310905178,1.0
8.82,42.0,19.50639930542307,1.0
8.84,43.0,19.422550613732607,1.0
8.86,44.0,18.603329258483665,1.0
8.88,45.0,17.662522186818453,1.0
8.9,46.0,17.81018315095567,1.0
8.92,47.0,17.645964041160873,1.0
8.94,48.0,16.758206660745422,1.0
8.96,49.0,17.249519737617305,1.0
8.98,50.0,16.273056830706334,1.0
9.0,1.0,15.193627602532432,1.0
9.02,2.0,16.392072442503082,1.0
9.040000000000001,3.0,17.971455173554645,1.0
9.06,4.0,18.123558867069093,1.0
9.08,5.0,17.885885861028726,1.0
9.1,6.0,17.323472732370355,1.0
9.120000000000001,7.0,16.61714632321355,1.0
9.14,8.0,16.48250591898712,1.0
9.16,9.0,15.46864023288361,1.0
9.18,10.0,15.788459174319758,1.0
9.200000000000001,11.0,16.48536619185686,1.0
9.22,12.0,17.43797782125733,1.0
9.24,13.0,17.380994002618632,1.0
9.26,14.0,17.49247004527931,1.0
9.28,15.0,16.571063254355952,1.0
9.3,16.0,16.53875456675393,1.0
9.32,17.0,18.011017679852596,1.0
9.34,18.0,17.566742405535148,1.0
9.36,19.0,18.414770959277213,1.0
9.38,20.0,18.13319816415987,1.0
9.4,21.0,18.602141570353943,1.0
9.42,22.0,19.963546390503883,1.0
9.44,23.0,20.644835480879117,1.0
9.46,24.0,20.915665001928133,1.0
9.48,25.0,20.638320735921262,1.0
9.5,26.0,21.496793497015563,1.0
9.52,27.0,21.271013227682705,1.0
9.540000000000001,28.0,20.183561410459276,1.0
9.56,29.0,20.972028430641963,1.0
9.58,30.0,20.71432847069601,1.0
9.6,31.0,21.949543377354374,1.0
9.620000000000001,32.0,21.675324043101124,1.0
9.64,33.0,21.872178731373356,1.0
9.66,34.0,22.068389530462053,1.0
9.68,35.0,23.302754834045555,1.0
9.700000000000001,36.0,22.57153124241527,1.0
9.72,37.0,21.366921191950773,1.0
9.74,38.0,20.648413166197535,1.0
9.76,39.0,20.431707535203746,1.0
9.78,40.0,20.296360753192687,1.0
9.8,41.0,19.946404320443172,1.0
9.82,42.0,18.66640303094485,1.0
9.84,43.0,18.803000326394052,1.0
9.86,44.0,19.406541706142747,1.0
9.88,45.0,17.739308381080725,1.0
9.9,46.0,0.0,0.0
9.92,47.0,0.0,0.0
9.94,48.0,0.0,0.0
9.96,49.0,0.0,0.0
9.98,50.0,0.0,0.0
10.0,1.0,0.0,0.0
10.02,2.0,0.0,0.0
10.040000000000001,3.0,0.0,0.0
10.06,4.0,0.0,0.0
10.08,5.0,0.0,0.0
10.1,6.0,0.0,0.0
10.120000000000001,7.0,0.0,0.0
10.14,8.0,0.0,0.0
10.16,9.0,0.0,0.0
10.18,10.0,0.0,0.0
10.200000000000001,11.0,0.0,0.0
10.22,12.0,0.0,0.0
10.24,13.0,0.0,0.0
10.26,14.0,0.0,0.0
10.28,15.0,0.0,0.0
10.3,16.0,0.0,0.0
10.32,17.0,0.0,0.0
10.34,18.0,17.705609738000625,1.0
10.36,19.0,17.503068782675733,1.0
10.38,20.0,18.72862185971321,1.0
10.4,21.0,19.169439522941012,1.0
10.42,22.0,20.21174845229808,1.0
10.44,23.0,20.77862241877201,1.0
10.46,24.0,21.227715461472613,1.0
10.48,25.0,21.552802152959252,1.0
10.5,26.0,22.197356715175857,1.0
10.52,27.0,20.792624321232246,1.0
10.540000000000001,28.0,20.965372999802913,1.0
10.56,29.0,21.28486533615443,1.0
10.58,30.0,20.47846209132775,1.0
10.6,31.0,0.0,0.0
10.620000000000001,32.0,0.0,0.0
10.64,33.0,0.0,0.0
10.66,34.0,0.0,0.0
10.68,35.0,0.0,0.0
10.700000000000001,36.0,0.0,0.0
10.72,37.0,0.0,0.0
10.74,38.0,0.0,0.0
10.76,39.0,20.342008232664476,1.0
10.78,40.0,19.33442844182629,1.0
10.8,41.0,19.048009629698395,1.0
10.82,42.0,18.48087660022712,1.0
10.84,43.0,18.603595977059598,1.0
10.86,44.0,18.459985608784095,1.0
10.88,45.0,17.703697244548408,1.0
10.9,46.0,17.199981816249505,1.0
10.92,47.0,17.65921172741161,1.0
10.94,48.0,16.62288494390303,1.0
10.96,49.0,16.6299843136867,1.0
10.98,50.0,16.275604459268923,1.0
11.0,1.0,15.524786327388266,1.0
11.02,2.0,15.600732999451195,1.0
11.040000000000001,3.0,17.4375547163103,1.0
11.06,4.0,17.60305671092437,1.0
11.08,5.0,16.007434871401966,1.0
11.1,6.0,16.71039931504748,1.0
11.120000000000001,7.0,15.964238705274337,1.0
11.14,8.0,15.673867809157512,1.0
11.16,9.0,15.908774746855723,1.0
11.18,10.0,15.481169032668904,1.0
11.200000000000001,11.0,16.48926237288293,1.0
11.22,12.0,16.49221837074182,1.0
11.24,13.0,16.33397262731401,1.0
11.26,14.0,0.0,0.0
11.28,15.0,0.0,0.0
11.3,16.0,0.0,0.0
11.32,17.0,0.0,0.0
11.34,18.0,0.0,0.0
11.36,19.0,0.0,0.0
11.38,20.0,0.0,0.0
11.4,21.0,0.0,0.0
11.42,22.0,0.0,0.0
11.44,23.0,0.0,0.0
11.46,24.0,0.0,0.0
11.48,25.0,0.0,0.0
11.5,26.0,0.0,0.0
11.52,27.0,20.40626381201697,1.0
11.540000000000001,28.0,20.689457252133575,1.0
11.56,29.0,21.51221660391581,1.0
11.58,30.0,21.770199775236325,1.0
11.6,31.0,22.436071330205543,1.0
11.620000000000001,32.0,22.422496174411126,1.0
11.64,33.0,21.937520751944646,1.0
11.66,34.0,22.867621031926284,1.0
11.68,35.0,23.417575933842784,1.0
11.700000000000001,36.0,22.91134775563577,1.0
11.72,37.0,21.57284411914775,1.0
11.74,38.0,20.618551056569228,1.0
11.76,39.0,20.383253386793967,1.0
11.78,40.0,20.105705130517695,1.0
11.8,41.0,19.010686487041404,1.0
11.82,42.0,18.86607999700843,1.0
11.84,43.0,18.758963540905143,1.0
11.86,44.0,18.517845851453277,1.0
11.88,45.0,18.221379850623677,1.0
11.9,46.0,18.092053136253895,1.0
11.92,47.0,17.680293067190394,1.0
11.94,48.0,16.86006094794878,1.0
11.96,49.0,15.772757444197667,1.0
11.98,50.0,16.002716996687134,1.0
12.0,1.0,15.060910671001388,1.0
12.02,2.0,15.379511170183509,1.0
12.040000000000001,3.0,16.426481423148953,1.0
12.06,4.0,17.282338370220643,1.0
12.08,5.0,15.596599731143016,1.0
12.1,6.0,17.37862793376989,1.0
12.120000000000001,7.0,0.0,0.0
12.14,8.0,0.0,0.0
12.16,9.0,0.0,0.0
12.18,10.0,0.0,0.0
12.200000000000001,11.0,0.0,0.0
12.22,12.0,16.56662568008592,1.0
12.24,13.0,16.82337918564845,1.0
12.26,14.0,16.81832936490368,1.0
12.280000000000001,15.0,16.7193853719598,1.0
12.3,16.0,16.569700238862584,1.0
12.32,17.0,16.876723986259798,1.0
12.34,18.0,17.791263939670316,1.0
12.36,19.0,17.68539440828095,1.0
12.38,20.0,17.64325533358772,1.0
12.4,21.0,18.13260257145188,1.0
12.42,22.0,18.756890891156637,1.0
12.44,23.0,19.600410863832618,1.0
12.46,24.0,20.634329855057207,1.0
12.48,25.0,20.327414369376964,1.0
12.5,26.0,21.473660317262173,1.0
12.52,27.0,21.18201950034043,1.0
12.540000000000001,28.0,20.985959366084675,1.0
12.56,29.0,21.360723127772143,1.0
12.58,30.0,22.857873770179296,1.0
12.6,31.0,22.26381301224483,1.0
12.620000000000001,32.0,22.957328352564353,1.0
12.64,33.0,22.078556714713354,1.0
12.66,34.0,22.795301263111437,1.0
12.68,35.0,23.013616986937077,1.0
12.700000000000001,36.0,22.296729412583492,1.0
12.72,37.0,22.563128195916327,1.0
12.74,38.0,20.678285370856578,1.0
12.76,39.0,20.396134639326974,1.0
12.780000000000001,40.0,20.55304278153865,1.0
12.8,41.0,0.0,0.0
12.82,42.0,0.0,0.0
12.84,43.0,0.0,0.0
12.86,44.0,0.0,0.0
12.88,45.0,0.0,0.0
12.9,46.0,0.0,0.0
12.92,47.0,0.0,0.0
12.94,48.0,0.0,0.0
12.96,49.0,0.0,0.0
12.98,50.0,0.0,0.0
13.0,1.0,0.0,0.0
13.02,2.0,0.0,0.0
13.040000000000001,3.0,0.0,0.0
13.06,4.0,0.0,0.0
13.08,5.0,0.0,0.0
13.1,6.0,0.0,0.0
13.120000000000001,7.0,0.0,0.0
13.14,8.0,0.0,0.0
13.16,9.0,0.0,0.0
13.18,10.0,0.0,0.0
13.200000000000001,11.0,0.0,0.0
13.22,12.0,0.0,0.0
13.24,13.0,16.803600885687963,1.0
13.26,14.0,0.0,0.0
13.280000000000001,15.0,0.0,0.0
13.3,16.0,0.0,0.0
13.32,17.0,0.0,0.0
13.34,18.0,0.0,0.0
13.36,19.0,0.0,0.0
13.38,20.0,0.0,0.0
13.4,21.0,0.0,0.0
13.42,22.0,0.0,0.0
13.44,23.0,0.0,0.0
13.46,24.0,0.0,0.0
13.48,25.0,0.0,0.0
13.5,26.0,0.0,0.0
13.52,27.0,0.0,0.0
13.540000000000001,28.0,0.0,0.0
13.56,29.0,0.0,0.0
13.58,30.0,0.0,0.0
13.6,31.0,0.0,0.0
13.620000000000001,32.0,0.0,0.0
13.64,33.0,0.0,0.0
13.66,34.0,0.0,0.0
13.68,35.0,0.0,0.0
13.700000000000001,36.0,22.4972405752253,1.0
13.72,37.0,22.775450759308995,1.0
13.74,38.0,21.462549295214217,1.0
13.76,39.0,21.163739853255684,1.0
13.780000000000001,40.0,20.23274284379871,1.0
13.8,41.0,20.439611925094198,1.0
13.82,42.0,20.424201216512188,1.0
13.84,43.0,19.261886946669232,1.0
13.86,44.0,18.56420274741096,1.0
13.88,45.0,19.089967377449465,1.0
13.9,46.0,18.805959230320564,1.0
13.92,47.0,18.107548090573353,1.0
13.94,48.0,16.104484254738228,1.0
13.96,49.0,16.035374208706067,1.0
13.98,50.0,15.62050954160986,1.0
14.0,1.0,14.86851125641723,1.0
14.02,2.0,15.957616104220785,1.0
14.040000000000001,3.0,16.04305108682551,1.0
14.06,4.0,16.710989050327623,1.0
14.08,5.0,15.91559301996968,1.0
14.1,6.0,17.4426597095973,1.0
14.120000000000001,7.0,16.530424892415436,1.0
14.14,8.0,16.864040656792856,1.0
14.16,9.0,17.019927575916658,1.0
14.18,10.0,15.786201154485621,1.0
14.200000000000001,11.0,16.684530095959637,1.0
14.22,12.0,16.117342114383604,1.0
14.24,13.0,16.422008794724487,1.0
14.26,14.0,16.299567719635075,1.0
14.280000000000001,15.0,17.161951121796857,1.0
14.3,16.0,16.30348690631524,1.0
14.32,17.0,16.425960672669675,1.0
14.34,18.0,16.996563940722663,1.0
14.36,19.0,17.39548273826953,1.0
14.38,20.0,17.67967151089979,1.0
14.4,21.0,19.66058228211105,1.0
14.42,22.0,18.763822170423165,1.0
14.44,23.0,19.543971789405216,1.0
14.46,24.0,19.538911882112377,1.0
14.48,25.0,21.4082902324878,1.0
