time,beamID,lineOfSightWindSpeed1,lineOfSightWindSpeed2,lineOfSightWindSpeed3,lineOfSightWindSpeed4,lineOfSightWindSpeed5,lineOfSightWindSpeed6,lineOfSightWindSpeed7,lineOfSightWindSpeed8,lineOfSightWindSpeed9,lineOfSightWindSpeed10,isValid1,isValid2,isValid3,isValid4,isValid5,isValid6,isValid7,isValid8,isValid9,isValid10
9.0,1.0,20.011417588140574,19.812421765362828,17.403166118242563,16.34357875899064,18.58088644399286,18.15236476542546,17.535115150136182,16.806306131875022,16.388400020567687,17.430954731819003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,3.0,18.053635991163826,18.026594093044228,19.495501770537118,19.96367206839861,19.410145865218546,18.065347612865526,17.789727350259234,17.422983766446073,18.009009875541455,17.336686721372757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.75,4.0,18.6104912396025,18.703861050677535,18.67075391935035,20.569101076925463,21.78561248296051,20.4956110458403,21.026264588430077,20.898091867782814,20.3246906575122,19.977571080016276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,3.0,18.689132052367825,18.776140099775162,19.503570021796538,19.352758270300964,19.024006808136114,18.638733204938692,17.2296060027287,17.4349395998538,17.140301751556162,16.585950739277745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,18.830527730915186,18.31368193575109,18.159211268881897,17.966534207516013,17.233109013649756,17.037915193832923,17.02306329013008,17.291379779933788,18.87799815743471,18.266420708241974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.25,2.0,19.924945306464938,18.197656146747587,18.64168228905993,17.804865547345052,15.721526184543935,16.64479593713653,16.789442862468633,17.56496575049795,15.585819837381006,15.44149494593545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.75,4.0,18.764580074155717,18.306739823370933,19.77376626091131,19.94769878735445,20.57681971315209,19.73158041421735,19.886241309662534,19.52293017122456,20.280755546303087,20.26681834839659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.0,1.0,17.87270743677194,18.177071758217302,17.600135674137167,16.7280029357143,17.191224221075274,17.174858812578425,17.741825021654428,17.18721057117909,17.643582320035833,17.38981219407898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,3.0,18.90685289514718,20.385533787286462,20.020767932324443,18.98268799416403,17.661073070606204,18.014915780224122,17.285338683625298,16.09769421300088,16.28719273377459,14.340094302776858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.75,4.0,19.010622892776556,19.260269757226208,20.40236199307722,20.40078480109346,21.09628198102903,20.913041368011886,21.735231856499233,21.158365319203675,20.5759312270801,20.92706377122867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.25,2.0,19.96730454241336,20.259468858219144,19.044409923517353,16.30532312654762,13.914694087061996,15.455126578109217,15.195487444590965,15.504067774499832,14.430675442395943,14.45234311622399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,18.80238200737722,18.15926581309675,18.639851864089195,17.22819181312135,16.96846431776432,17.624363001693848,18.338633068519467,16.801959270381378,17.686470070545226,18.03930291296919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.25,2.0,19.92261114502796,19.32053008283915,18.015025633326157,15.659767203898511,15.290734362564027,15.889214767263763,15.288650167095033,15.202914020338916,14.348076507176048,14.7435796598244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.75,4.0,21.236179889742804,22.323916513396934,19.77552426415817,19.739708164573216,22.30297052936135,21.52442747119038,21.83028765860973,21.11804143102128,21.14519803190079,21.771026954017458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.0,1.0,19.06313785429919,17.203471539660537,17.714055198902727,17.967609581260334,17.514719400597315,18.78628704550678,18.713018888116057,17.516051862977534,18.5474581136591,18.802058494991964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,3.0,19.36421938136374,21.151767202980785,20.408578855351923,18.455852980259724,17.261068490383032,17.076336785827174,16.46373860952661,15.92116080184794,16.440922721006256,15.877633932873643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.75,4.0,21.895983586077882,23.111105233860464,19.6493249473068,21.54693834606812,22.366781258759328,21.924233974367834,22.627805040390996,21.74792724590661,21.886678020421694,22.807816684388758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.0,1.0,18.481266542123,17.899182287216764,18.127985717509077,17.81573577576304,18.844278094243666,18.800105579203997,18.922535432619053,17.23683952633065,17.589859538825554,18.55910425604329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.25,2.0,20.358847056332735,18.01627732656789,16.9154645089595,16.777817331432008,16.018079949779587,16.704709338997425,15.95379015033722,15.291223344689694,14.60205192952667,14.679670744060251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.75,4.0,21.801402600402415,21.853619481659337,20.152197432356836,22.379039548936476,23.26619122957078,22.57443677840433,23.93238328241126,22.92187440075356,23.555972066259592,23.110257415881133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.0,1.0,17.7198501909617,18.218098024049226,17.901343922118887,18.512284324047627,19.792495885991492,18.34379369846583,18.939914666830674,17.8197295642713,18.624134135268775,19.59094579796585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,3.0,19.819436492636136,20.854768451152097,18.634900834313033,17.989462535493992,16.535611512288227,17.29438112051063,16.86715705360017,16.689519371811574,16.69044786374328,15.974879660331366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.75,4.0,21.845687275605716,22.245224752351,21.21516961772788,23.42855645526939,23.450577004755186,23.29761602199153,24.660763799912313,23.830355489937478,24.11731896648155,23.974615294839367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,3.0,19.942559172960006,19.574995804943224,19.132084224318668,17.37683545019343,15.999768657439478,17.000260177367828,15.757082667208802,15.98184331277165,16.195787790732233,15.162557502625576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,19.336393257615672,19.183596816402293,18.219020322014856,17.872996041660205,18.67955414326749,17.49012655059311,18.445426412291724,17.399302980853708,18.329795396083835,18.641250621423417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.25,2.0,19.804342580146614,16.775749304107798,16.157552156792338,15.760646835657585,14.537196489159454,13.620472883720371,13.678802094196929,12.932143495625793,12.982261673476838,12.599291781680511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.75,4.0,21.822604838271687,22.066949434884474,22.234334960620235,24.38436974438255,24.56292132911368,24.574738553162966,25.38627263567038,24.792268575564364,24.155040036896455,22.69758079229359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,1.0,19.150379480959185,18.131016406924513,17.25802951333659,17.41741715933993,16.44706056065603,16.746675534924137,18.22611346714253,17.865696834404414,17.5410146535308,18.018394250076934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,3.0,20.21435654195062,19.288887486246274,18.0717366634871,16.5131043210374,17.454193179095718,16.869031691223604,15.90312076014617,15.223698447405102,15.516365685021777,16.176345275115313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.75,4.0,21.568871757216467,22.63027879040118,22.59481562914399,24.681494484264004,25.524435904006296,25.346396586589286,26.209072880571487,24.900510850493887,23.414624919259857,21.2883854112908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.25,2.0,19.24522525585289,17.54774066447352,15.68276374299294,14.249898281222857,12.430551934555544,13.131869840607564,11.677812848786864,11.746226330873501,12.373811946148816,12.697249471350098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.0,18.851649375018535,18.023386580499082,18.24550091568685,18.06539916358235,16.545599389074493,17.208395555393064,17.23497125396597,17.178899837463906,17.82870264211411,17.882342294395897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.25,2.0,19.055023130056746,17.010107310585006,14.267697866581356,14.174391612011988,11.560744530950922,12.542759373121664,11.561690127018133,12.481782895282313,12.633429701687547,12.990777135846871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.5,3.0,18.143408019520948,18.99994562204598,18.305275524273732,18.049452297941432,16.38564993067979,16.175319132862416,15.214112860363857,14.4930166155492,15.180410481352972,17.051044626223543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.75,4.0,22.648657566734578,23.99253271898641,23.709445526434486,26.089723678075035,24.071553705332448,23.829650898768296,23.430346626894824,22.52082144552954,22.222598219915337,21.042429599829163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.0,1.0,19.363931339775565,18.492786345016402,18.27124067951807,17.24592110810887,16.5440131903655,16.621911647187222,17.750634202056887,18.011381476158235,18.420250471893134,18.371445299820895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,3.0,17.384059671321353,19.471463296523726,18.04624459265628,17.659003783297607,16.252485883188058,15.290606907570902,15.274658339857929,15.06940946246554,15.486972668964707,17.119830276100647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.75,4.0,21.294951011253726,23.782125505828986,23.644444179899214,24.953482725858265,23.49913551045727,22.97357999627575,22.185998948469283,22.247635480200394,22.08253804952166,21.340064249012187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.0,1.0,18.998083177898305,18.59334424765678,17.408076501625434,16.18185174573221,16.395068078262224,18.186205410188247,18.958652128117432,19.932992458941904,19.04302908042853,19.861520857707635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.25,2.0,18.512598116980897,16.464627891198983,14.162772518455643,13.344852274072814,13.683694741605558,14.007406928853563,13.478413509575848,13.447970059681449,13.483764719947294,11.904980163900992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.75,4.0,21.147595684689644,23.848190790626923,23.52661553136788,23.344246704961467,22.32890289307537,22.254114469558914,21.588697081884956,21.53746274175286,21.82771487551727,21.216781018051986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.0,1.0,18.215340761095295,17.31299096744019,16.22420307719064,16.7563244593098,17.677197282982046,19.494982556531642,19.97711452059239,19.64148866870292,18.561399239019476,18.929755726920188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.5,3.0,19.32521185950856,19.816807050728826,18.47084633485335,17.137835382012675,15.703901673704665,16.12147389683938,16.34041721495846,16.69101144824789,16.598213768078452,17.422938362690775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.75,4.0,22.127894580423753,24.372686533603225,23.300178858980455,22.642935133539922,21.885218916636433,22.157149584237082,21.24708604045639,21.06590337036095,20.527325947127157,20.573978882176913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.5,3.0,19.209324856303365,17.772806639557285,17.209901108933447,16.878434184630265,15.272191916650767,16.008159786108077,15.5515838642602,15.769977276157407,16.124199562333814,16.532255440643794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,1.0,17.20229718210396,17.839956883074812,18.286575078528582,18.082423993294665,20.303238216402935,20.983998288745255,20.174014686859397,19.270660950714408,18.6576199651658,18.59814428823187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27.25,2.0,16.205448669969392,16.05885094328905,15.063852657921217,14.893862040176357,15.212311969078728,14.348461686177506,14.115839429429723,12.604987561555552,13.983250128908095,14.51461655503484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,4.0,21.430018467481318,23.37285677366762,22.206373111468956,20.68292731921452,19.87754371614935,20.150135815084667,19.573127830946788,19.881828534113065,20.235598287608862,20.49787474885732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28.0,1.0,18.8930239394979,19.17135446857775,18.262273151365566,18.179292243568387,19.539587787826466,20.137650833109987,19.537216670322252,18.21721816179706,17.977476054222034,18.666549248844156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.5,3.0,18.536374712078164,18.111052812744905,18.74009048037328,17.463641778515512,17.501040295410817,17.984465102628764,17.750936785355915,17.618080686261393,16.570399297458227,16.19526992018992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28.75,4.0,20.855563364573385,22.598337145787806,21.057396868692063,18.951646618741194,18.749503301509364,19.207763128519165,19.130393911329843,19.161799153064827,20.321969069053175,21.307251765447088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.25,2.0,18.456607762220496,16.600945832251597,15.422447867883594,14.52132001650112,15.329501628784707,15.500869743584355,14.960785903394521,14.855118987892725,15.292233082093219,15.582011198201508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
