time,beamID,lineOfSightWindSpeed1,lineOfSightWindSpeed2,lineOfSightWindSpeed3,lineOfSightWindSpeed4,lineOfSightWindSpeed5,lineOfSightWindSpeed6,lineOfSightWindSpeed7,lineOfSightWindSpeed8,lineOfSightWindSpeed9,lineOfSightWindSpeed10,isValid1,isValid2,isValid3,isValid4,isValid5,isValid6,isValid7,isValid8,isValid9,isValid10
3.0,1.0,17.791839749648435,18.284294787447525,16.839650059237783,16.85352978059652,17.771695520545222,16.913596693313785,16.427129880955132,15.442489155585005,15.860470097254943,15.555110401079467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.25,2.0,17.55673355696142,16.316248438803825,13.716472973025885,15.35048016704204,17.96363494050622,17.984106503642135,19.740710344647777,19.10539987102148,18.971522963154502,18.304415241496514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.75,4.0,16.513664685268022,15.994493886933977,15.733443553993116,16.671087282794055,17.38052585278591,15.803975368965688,16.283029697564864,15.570574929744248,15.732712735719842,14.98265992687255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,1.0,17.204840988005465,15.415036157328771,16.63976181583144,17.137233943220657,17.305128763913498,17.17648856858034,17.007490393655775,17.332184336615953,17.1340532592297,17.53630274320414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,3.0,17.029440458792838,17.307004880067947,15.790700175866784,16.641857779198414,16.230676683048596,15.64270082798275,14.643431693839165,13.747313562985253,14.928318013125596,13.835622956815653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.75,4.0,16.00124974453994,15.461773414406744,16.42708675943038,16.680275511935545,16.817560518568566,16.025990131344734,15.627955388008335,14.848120374970087,15.322001761408435,14.75572784757698,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25,2.0,14.855121389751286,14.367701729191547,14.548787867449787,17.113661906127312,18.227255758923384,18.129528842165307,18.86352969763457,18.827483174774986,18.55772080318909,18.673684446196287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,17.299934172590238,16.994799089726477,16.691635589372463,17.13569669980817,18.526951717140008,19.63904469378683,19.16480738709759,20.073468237567344,19.195809572961387,18.328271742643444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.25,2.0,14.441568757259862,15.213885213986435,16.273534522432833,18.578271597119755,18.924451246121446,18.07571612300161,18.1140754057716,18.656839688821236,19.162527639920704,18.643011680880512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,4.0,17.290422906129756,15.833934981875785,16.089272339212034,14.602272741094858,15.030409124461732,13.767811631734357,13.710387616029514,13.547271668461962,14.974607642660112,14.86414438135549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,1.0,18.49284779223787,17.169732799325228,18.098227285388038,18.995719303236214,19.73305411684262,19.734818680423523,18.347986557581812,18.763580863201526,18.64693266423864,17.89626644605087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.0,15.822209736246455,15.344164847746239,15.12497038230545,15.755423663354797,15.629586037685835,15.972926320071089,15.194015517567031,14.595818075076359,15.627158079213482,16.097646770606968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.75,4.0,16.72663826997025,16.37918788913234,16.34896107508698,15.256495296370716,13.340462280518064,13.961690267743199,13.785449997815167,13.962926354982377,15.587293894393996,14.958109385181084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,1.0,18.22687951310433,17.520566881469065,18.610021181437887,18.542001107685365,18.667445864235873,19.799131262607645,19.020093993823018,18.236307206821543,19.01030555269973,18.72091003514149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.25,2.0,17.197792602249958,17.526788358988735,16.564258996107455,16.967823963109357,16.787189361885012,17.356907619619886,18.708548353156473,18.629589649001186,18.95233382459254,18.22696443997305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,4.0,17.332478198152447,15.569945687007495,15.054136738020757,13.941944073999224,13.903900793283102,14.906765628473451,14.331463034658467,15.50329744824593,16.32417233517298,15.879408016805186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.0,1.0,17.37871569917556,17.523958428688008,18.364998617538422,19.07859481544589,19.508001654988593,20.2856175502866,19.931136125620746,18.535447306901165,18.982755359937222,19.515739064817012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,3.0,15.806698202604128,15.784898745334283,15.432478325580302,14.436635343738567,15.639119487222048,16.498810818603932,15.636751604717455,15.280854147587538,15.513665706850167,15.179881306156766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.75,4.0,16.889528378127668,15.742408426561171,13.902379430531967,13.297854194230524,14.371749178208816,14.95174614822402,15.050596820239802,16.25180685365405,16.236051382545625,16.115527781456855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,3.0,16.05763330621186,16.520435515174988,15.326311616940654,14.602459561448033,15.621017472076113,16.537399740872377,16.10752135120364,15.514330237477163,15.293854481752282,13.98977866455743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,16.12920334281195,17.71535449706796,19.03723784188965,20.25366226265136,19.12632116498117,19.16256040082969,19.465810999065738,20.837080921351056,20.320708471456257,21.33177776133629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.25,2.0,18.01748231806921,17.99872726728859,18.321525666385913,19.566926052028045,18.412739631271968,18.569253652416712,19.80417142005503,20.14892334816427,18.89419941620483,17.44995975780238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.75,4.0,14.231582126411835,13.797142793425245,14.71985112523751,15.254031835484694,13.960041193446806,13.793129287495148,14.358143484005087,15.91713417924923,16.588264026792153,16.367417545618537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.0,1.0,16.548432108135106,18.821241504192763,19.730946292441054,19.215714242784777,18.549561934942925,19.855438883801078,19.713048730607117,20.997813784681185,19.31700237868686,20.285671823356175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,3.0,16.841518100194847,17.492679443542237,16.39943897888368,16.172593009530647,13.795972584020273,14.107455340970999,14.96433453678146,13.648785729985375,12.9484164639324,12.836881418466605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.75,4.0,15.3417125634936,15.29051632556186,16.25254104696601,15.508734030393905,14.64151642922298,15.603445950652235,15.89102828055547,17.520407194446264,17.569169934113535,16.981355280573684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.25,2.0,18.03955011741161,20.001738507643704,19.25191507730151,19.250888263079336,17.91235298840166,17.271625075337557,17.776846419415612,17.451936099221825,17.384826464651464,16.76636970826005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,17.157722619061097,19.82377279724114,20.295740525336683,20.24485791543957,20.572499932101092,20.19255716833738,20.02264397332121,20.239317746162325,18.55597469174894,19.444567518369393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.25,2.0,18.441805597875724,18.88433138810376,18.51229098418553,19.132385109494873,18.232888674777637,17.41341645661425,17.62314910277279,16.60914950117855,17.323895016512516,16.8030412478129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.75,4.0,17.378592538125638,17.839676415704098,17.59074006966419,14.256676169995565,15.249385804662204,15.388423187768506,15.923713198060321,17.256563477330584,17.471601833291817,17.706321883324453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.0,1.0,18.86374796256456,18.624438371966853,19.333516971153998,20.523869204739157,22.01174607578201,21.140644504788053,20.207273777977083,19.517182024017565,18.169676991150855,18.869527676850357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,3.0,12.734892415018917,14.694753008237793,16.02802737415531,15.714862773880627,12.729050174012196,12.726439273014353,13.269363015197243,12.71470382745575,13.135931546774598,13.59914625553802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.75,4.0,18.27227024346166,17.78727742307789,16.821010474163444,15.093027387910562,16.24620961591196,16.259537131057485,16.62476398885564,18.158322235768317,18.213441935585237,18.576525423952404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.0,1.0,17.74640546902102,17.884630158259878,19.14660711183384,19.835371824876482,22.271796799457835,20.913370300410826,19.553469855882895,18.62977301841922,16.81804829850382,17.80488975362551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.25,2.0,18.71388954654809,18.387595371611553,19.122524887298255,18.904488689426667,18.653692065836815,17.760650313127652,18.114196839528514,16.923053711555927,16.69590031517721,16.533708478007796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.75,4.0,17.635397522621357,16.31770932460469,16.47840082305246,15.65317687694162,15.763698086369416,17.199657040934675,17.264661630953185,19.327244004098148,19.145007500755828,19.079523672320057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.0,1.0,17.57335167433897,18.681799747762927,18.99902768856004,20.954919344044214,20.978099712566713,20.617867127235268,17.96954337318103,18.45748573144829,16.97776032135273,17.51949942556689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,3.0,13.983205422083124,15.873547656780648,15.000454503460087,15.0118372608033,13.707311547380549,13.937127469907356,15.415658170759599,15.135875677096443,14.390250188813505,14.700013758115842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.75,4.0,17.99538741792334,15.705874669994499,15.979723067413628,15.232856032163138,16.108974151892713,18.259130557747483,18.550994043603843,20.095592572004165,19.084965228972564,18.91803972223151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,3.0,15.063704464516977,15.3791945870177,15.025246461884718,14.53750924652783,14.406377233166964,14.667846855993284,16.04519425714638,15.163089046172095,15.244357793360129,14.836242762466055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,1.0,19.064440094260714,19.58334801860719,19.47048365596055,19.720385723659586,19.200051987638176,18.908663825394616,17.328464723346663,18.120737690978046,16.18699177579707,16.400620006258524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.25,2.0,20.768145146268743,19.98548503435453,18.344934107848612,17.5996244617421,15.18849772554612,15.568390505078463,15.269654199666206,15.48735244263908,15.888865043911542,15.868378925423292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.75,4.0,16.60907034339968,14.88469279810377,18.04644635333957,17.55256642538592,19.79672295022382,20.36885079148188,18.91900009294275,20.431752141786227,18.592866726986728,17.577085892671672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,1.0,19.219155331843265,18.906979541304995,19.25950963043526,18.509206126691957,17.74911501664002,17.343192096304453,16.92531640795319,16.90441153666198,15.508578699744302,15.750424248287418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,3.0,15.436108405619887,15.163603609332846,15.31626911448528,16.076467413477026,17.835821483208186,17.252711698466516,17.73544395039344,16.420458253297788,15.911405786471864,16.601436593845524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.75,4.0,16.585204943882758,15.717154378982897,19.65976580769949,19.729823109893594,21.31586049071083,21.202092593895703,19.744473841242836,20.271038996079614,17.959175783179962,16.663526644382685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.25,2.0,18.376197217995433,18.63568965272585,18.259649705248595,16.902446611585717,14.774999249876346,13.803261343932602,14.96211606016733,14.541114605009152,14.838233801601126,14.994722000484083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.0,18.502395723724376,18.460640856160648,19.792191214683296,18.343548519176586,15.717143934600255,15.192396734781902,15.176298368845268,15.421044212873008,15.39500132635266,16.6147546271216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.25,2.0,17.524456410576796,18.517861226100994,16.72923538232145,16.04120376460882,14.272808695029905,13.654733222241918,14.607729957937408,14.346831909000352,14.443524433308571,15.172989056631517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.5,3.0,15.748918237828104,16.389544190151998,18.01975270090701,17.854784397881414,17.419965324226872,16.538203409484296,16.942446194008813,16.559421945884456,16.69681260642249,17.161502217956055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.75,4.0,19.892324815296018,20.624013908142505,22.832448917288062,21.414756368763282,19.700109573713952,18.946782509998986,18.45747254472071,18.702064329572856,17.61467552037625,17.93565930893617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.0,1.0,19.872283619524996,19.844992136986676,20.15072868393025,17.30999744478351,14.77221660197105,14.663103429579316,15.105033614115003,16.6387070449763,17.095915802365273,17.402241471886754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,3.0,16.749159285342408,16.7842086023911,17.838346581523982,16.54618790201632,17.163621824302464,15.97262438867057,15.87402368342644,16.051012361326656,16.43913249028397,17.233129887016187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.75,4.0,21.337173949436526,21.328543099982348,22.5624563884627,20.377092709989366,18.894540446679372,18.675031777762257,17.72048739885464,18.31292249169781,17.8918429467017,18.518296174711352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.0,1.0,20.10225055148663,19.664578804312647,18.67797431123015,15.498306257488714,15.195159429183313,15.990043626263159,17.533015954683858,18.564614784281016,18.84319018671917,18.90732833820834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.25,2.0,18.019935696046,17.995007232686877,16.96485782590889,16.87289884388366,15.772603650287481,15.465593791439076,15.885243585731939,15.067097126814938,14.927313149881293,13.637234596229712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.75,4.0,21.55873586211697,21.459227915749636,22.5175973081428,18.998689075702085,18.122235920973385,18.524417208966756,19.208592779349715,18.536569271106476,18.12313956359245,18.48680235321502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.0,1.0,19.818116786465968,18.428574349613196,17.39638543463971,15.805308957226638,17.446555001240867,18.093493843113666,19.314852543102088,19.5219643140136,18.546480986927264,18.771557126263247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.5,3.0,20.27997675490076,18.36486012005442,17.515754879339205,17.487832260273834,16.12289653428766,16.66224219582301,16.721829517217774,16.693583576613143,16.400208077102487,16.511504939748814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.75,4.0,22.795666570222913,21.40165441619819,21.652227861092467,19.51025876557964,19.077328911588186,19.061032749134874,19.675268622474,18.52216367817875,17.11478456297026,17.871544599175767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.5,3.0,20.965910737849228,17.63950036395489,17.761515970620188,17.78802542420812,15.125682224317782,15.584258985399552,14.775240254914797,14.809074656248752,14.768962062311477,15.173554230062965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,1.0,18.652730607120507,17.475641125611737,18.171643167615024,17.28759008174518,19.1566603519764,19.042713069169213,20.621950010770714,19.53816226037424,19.349935366295135,19.05954853462808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27.25,2.0,18.80881141160562,19.016234839944403,17.441381208843126,16.245257612783426,17.271545405023566,16.340052047148127,16.789964469225414,16.08192992815369,15.778835648210372,15.859563726921834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.75,4.0,20.993846653420608,20.302806178947634,21.203606264543563,20.337912648878895,19.873757060208856,19.09919588176308,18.984157639445918,17.479917310660078,16.848229352942212,17.493450725370202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28.0,1.0,18.65237029996066,17.888651430268702,18.35210844184451,18.383465209928698,19.628802292287055,19.341715721937593,19.978653466077734,19.58559000144646,18.469521850123677,18.750341321456446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.5,3.0,20.684745912345964,20.640853415131552,20.74322084025244,17.429210670299454,16.05196844229974,16.185035793000615,16.166756625283487,15.578756959817218,15.415823908095474,14.575972616716266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28.75,4.0,19.09786151092011,19.191718887246903,20.543273797354672,19.223422523390493,19.475000080960903,18.53673717553133,17.859901243162774,16.82118392160195,17.5882730262525,17.900760185744126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.25,2.0,19.652738225200636,20.046799755928422,17.46037570205044,16.19060779505101,18.303184205234828,17.852965528541223,18.755993926379034,17.175800579491547,16.822719966951702,17.530914739776478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
