time,REWS
88.750000,18.806876
89.000000,18.791556
89.250000,18.774468
89.500000,18.673908
89.750000,18.636117
90.000000,18.619662
90.250000,18.584923
90.500000,18.598927
90.750000,18.583437
91.000000,18.493272
91.250000,18.374073
91.500000,18.296433
91.750000,18.187078
92.000000,18.075894
92.250000,18.001022
92.500000,17.958989
92.750000,17.918641
93.000000,17.902118
93.250000,17.886779
93.500000,17.823569
93.750000,17.793782
94.000000,17.813092
94.250000,17.879859
94.500000,17.912788
94.750000,17.968165
95.000000,18.050546
95.250000,18.017360
95.500000,18.021648
95.750000,18.019054
96.000000,18.032929
96.250000,18.027611
96.500000,18.048713
96.750000,18.101801
97.000000,18.119229
97.250000,18.136004
97.500000,18.181515
97.750000,18.171773
98.000000,18.192011
98.250000,18.219275
98.500000,18.257002
98.750000,18.284952
99.000000,18.337150
99.250000,18.456590
99.500000,18.448553
99.750000,18.464484
100.000000,18.528773
100.250000,18.479113
100.500000,18.454399
100.750000,18.438159
101.000000,18.420451
101.250000,18.366111
101.500000,18.275961
101.750000,18.205879
102.000000,18.192200
102.250000,18.178249
102.500000,18.145267
102.750000,18.098549
103.000000,18.105474
103.250000,18.127337
103.500000,18.116479
103.750000,18.075736
104.000000,18.102261
104.250000,18.141160
104.500000,18.123898
104.750000,18.110004
105.000000,18.143544
105.250000,18.197355
105.500000,18.205223
105.750000,18.219079
106.000000,18.241282
106.250000,18.211540
106.500000,18.232906
106.750000,18.221105
107.000000,18.244959
107.250000,18.263327
107.500000,18.302765
107.750000,18.355864
108.000000,18.362076
108.250000,18.372757
108.500000,18.375804
108.750000,18.384369
109.000000,18.421255
109.250000,18.388842
109.500000,18.388246
109.750000,18.422628
110.000000,18.407432
110.250000,18.381639
110.500000,18.351572
110.750000,18.340039
111.000000,18.329305
111.250000,18.311406
111.500000,18.317470
111.750000,18.300121
112.000000,18.248742
112.250000,18.200682
112.500000,18.149559
112.750000,18.125602
113.000000,18.122057
113.250000,18.096294
113.500000,18.079228
113.750000,17.976458
114.000000,17.952875
114.250000,17.941881
114.500000,17.985608
114.750000,17.977443
115.000000,17.943876
115.250000,17.965359
115.500000,17.903827
115.750000,17.820586
116.000000,17.771122
116.250000,17.711080
116.500000,17.682220
116.750000,17.564685
117.000000,17.510391
117.250000,17.431208
117.500000,17.401413
117.750000,17.380387
118.000000,17.411090
118.250000,17.352734
118.500000,17.322822
118.750000,17.341106
119.000000,17.389453
119.250000,17.437023
119.500000,17.501890
119.750000,17.565032
120.000000,17.639633
120.250000,17.801698
120.500000,17.838089
120.750000,17.927157
121.000000,17.937638
121.250000,18.004526
121.500000,18.038168
121.750000,18.056026
122.000000,18.089373
122.250000,18.064761
122.500000,18.069079
122.750000,18.055664
123.000000,18.104806
123.250000,18.141039
123.500000,18.140730
123.750000,18.171660
124.000000,18.160259
124.250000,18.172927
124.500000,18.180949
124.750000,18.218042
125.000000,18.260973
125.250000,18.273091
125.500000,18.333793
125.750000,18.417197
126.000000,18.406761
126.250000,18.414956
126.500000,18.412954
126.750000,18.392799
127.000000,18.420632
127.250000,18.343041
127.500000,18.322121
127.750000,18.271813
128.000000,18.233947
128.250000,18.208647
128.500000,18.232438
128.750000,18.302818
129.000000,18.267634
129.250000,18.214127
129.500000,18.143472
129.750000,18.133896
130.000000,18.107050
130.250000,18.096882
130.500000,18.120997
130.750000,18.105629
131.000000,18.106941
131.250000,18.076614
131.500000,18.026257
131.750000,17.982523
132.000000,17.917072
132.250000,17.926731
132.500000,17.955515
132.750000,17.946505
133.000000,17.916631
133.250000,17.935628
133.500000,17.973505
133.750000,18.049539
134.000000,18.029489
134.250000,18.029429
134.500000,18.034860
134.750000,18.022346
135.000000,17.991725
135.250000,18.018239
135.500000,18.053808
135.750000,18.017726
136.000000,18.053035
136.250000,18.086119
136.500000,18.092409
136.750000,18.102415
137.000000,18.065394
137.250000,18.103528
137.500000,18.134794
137.750000,18.135337
138.000000,18.194908
138.250000,18.235557
138.500000,18.316041
138.750000,18.395050
139.000000,18.529399
139.250000,18.606911
139.500000,18.664219
139.750000,18.710857
140.000000,18.770689
140.250000,18.872500
140.500000,18.976360
140.750000,19.071851
141.000000,19.173289
141.250000,19.346824
141.500000,19.489911
141.750000,19.570569
142.000000,19.707350
142.250000,19.853432
142.500000,19.912007
142.750000,20.024002
143.000000,20.187617
143.250000,20.308026
143.500000,20.388759
143.750000,20.393225
144.000000,20.399776
144.250000,20.425351
144.500000,20.379191
144.750000,20.418204
145.000000,20.458966
145.250000,20.426026
145.500000,20.435688
145.750000,20.480694
146.000000,20.511737
146.250000,20.522542
146.500000,20.533910
146.750000,20.510673
147.000000,20.500441
147.250000,20.462523
147.500000,20.391716
147.750000,20.319254
148.000000,20.294426
148.250000,20.282437
148.500000,20.275527
148.750000,20.267441
149.000000,20.232057
149.250000,20.243643
149.500000,20.200022
149.750000,20.195832
150.000000,20.174836
150.250000,20.111493
150.500000,20.038752
150.750000,19.992035
151.000000,19.890932
151.250000,19.791262
151.500000,19.696537
151.750000,19.667263
152.000000,19.526823
152.250000,19.402940
152.500000,19.356879
152.750000,19.279767
153.000000,19.225913
153.250000,19.174195
153.500000,19.062648
153.750000,18.955798
154.000000,18.895955
154.250000,18.803007
154.500000,18.722508
154.750000,18.648639
155.000000,18.575660
155.250000,18.432539
155.500000,18.395763
155.750000,18.389921
156.000000,18.427331
156.250000,18.416914
156.500000,18.388658
156.750000,18.339349
157.000000,18.342913
157.250000,18.334676
157.500000,18.276414
157.750000,18.213343
158.000000,18.165471
158.250000,18.061966
158.500000,17.924193
158.750000,17.819975
159.000000,17.744473
159.250000,17.654364
159.500000,17.609344
159.750000,17.605610
160.000000,17.583120
160.250000,17.550930
160.500000,17.551953
160.750000,17.526310
161.000000,17.407515
161.250000,17.443869
161.500000,17.454991
161.750000,17.477522
162.000000,17.455398
162.250000,17.462421
162.500000,17.411313
162.750000,17.390464
163.000000,17.387081
163.250000,17.427383
163.500000,17.407885
163.750000,17.403442
164.000000,17.447399
164.250000,17.476183
164.500000,17.462194
164.750000,17.464537
165.000000,17.499276
165.250000,17.492664
165.500000,17.445177
165.750000,17.482889
166.000000,17.514969
166.250000,17.572138
166.500000,17.612960
166.750000,17.679874
167.000000,17.720976
167.250000,17.774109
167.500000,17.785567
167.750000,17.769252
168.000000,17.756281
168.250000,17.790696
168.500000,17.780125
168.750000,17.740313
169.000000,17.701855
169.250000,17.646451
169.500000,17.573642
169.750000,17.511186
170.000000,17.461184
170.250000,17.449450
170.500000,17.382544
170.750000,17.264205
171.000000,17.246811
171.250000,17.201361
171.500000,17.213384
171.750000,17.162627
172.000000,17.176001
172.250000,17.141714
172.500000,17.095947
172.750000,17.082604
173.000000,17.006140
173.250000,16.972061
173.500000,16.907063
173.750000,16.889487
174.000000,16.862299
174.250000,16.855872
174.500000,16.776029
174.750000,16.715444
175.000000,16.613575
175.250000,16.599221
175.500000,16.569449
175.750000,16.508226
176.000000,16.417713
176.250000,16.393383
176.500000,16.368733
176.750000,16.330667
177.000000,16.309558
177.250000,16.309633
177.500000,16.213746
177.750000,16.247897
178.000000,16.223956
178.250000,16.133625
178.500000,16.078247
178.750000,16.039292
179.000000,15.956296
179.250000,15.920135
179.500000,15.893319
179.750000,15.856215
180.000000,15.833711
180.250000,15.791394
180.500000,15.758563
180.750000,15.680289
181.000000,15.599281
181.250000,15.529301
181.500000,15.474791
181.750000,15.357064
182.000000,15.231431
182.250000,15.159629
182.500000,15.082340
182.750000,15.071266
183.000000,14.975214
183.250000,14.904558
183.500000,14.841095
183.750000,14.770560
184.000000,14.725529
184.250000,14.685441
184.500000,14.660014
184.750000,14.593119
185.000000,14.592760
185.250000,14.647673
185.500000,14.719287
185.750000,14.685302
186.000000,14.716285
186.250000,14.749414
186.500000,14.773412
186.750000,14.802418
187.000000,14.892418
187.250000,14.884569
187.500000,14.941915
187.750000,14.954470
188.000000,14.994935
188.250000,15.014524
188.500000,14.964310
188.750000,14.930914
189.000000,14.865112
189.250000,14.804029
189.500000,14.772163
189.750000,14.660719
190.000000,14.603615
190.250000,14.576034
190.500000,14.510952
190.750000,14.474769
191.000000,14.455677
191.250000,14.427942
191.500000,14.483141
191.750000,14.502572
192.000000,14.521290
192.250000,14.534370
192.500000,14.511134
192.750000,14.467452
193.000000,14.447369
193.250000,14.419950
193.500000,14.398931
193.750000,14.401009
194.000000,14.424445
194.250000,14.456311
194.500000,14.457910
194.750000,14.488037
195.000000,14.417438
195.250000,14.406014
195.500000,14.416420
195.750000,14.448379
196.000000,14.453577
196.250000,14.454244
196.500000,14.458517
196.750000,14.465257
197.000000,14.481787
197.250000,14.513826
197.500000,14.560442
197.750000,14.636827
198.000000,14.688315
198.250000,14.793721
198.500000,14.835559
198.750000,14.928070
199.000000,15.004277
199.250000,15.085564
199.500000,15.131580
199.750000,15.191872
200.000000,15.219374
200.250000,15.230496
200.500000,15.280204
200.750000,15.342555
201.000000,15.344384
201.250000,15.333480
201.500000,15.353654
201.750000,15.358636
202.000000,15.411049
202.250000,15.529938
202.500000,15.597663
202.750000,15.686350
203.000000,15.761513
203.250000,15.829336
203.500000,15.852089
203.750000,15.903710
204.000000,15.925271
204.250000,15.955421
204.500000,16.034483
204.750000,16.158011
205.000000,16.250583
205.250000,16.294717
205.500000,16.347778
205.750000,16.294212
206.000000,16.280174
206.250000,16.276003
206.500000,16.268765
206.750000,16.257017
207.000000,16.246419
207.250000,16.217465
207.500000,16.218095
207.750000,16.197472
208.000000,16.207818
208.250000,16.201308
208.500000,16.212023
208.750000,16.175601
209.000000,16.229168
209.250000,16.266517
209.500000,16.246830
209.750000,16.264937
210.000000,16.271556
210.250000,16.216439
210.500000,16.189884
210.750000,16.183914
211.000000,16.133787
211.250000,16.099903
211.500000,16.045511
211.750000,15.993875
212.000000,15.984974
212.250000,16.015976
212.500000,16.095193
212.750000,16.111463
213.000000,16.071259
213.250000,16.113138
213.500000,16.128684
213.750000,16.125267
214.000000,16.155786
214.250000,16.264484
214.500000,16.312409
214.750000,16.308943
215.000000,16.299537
215.250000,16.312115
215.500000,16.382536
215.750000,16.485020
216.000000,16.564795
216.250000,16.637309
216.500000,16.686135
216.750000,16.668549
217.000000,16.693459
217.250000,16.797553
217.500000,16.864988
217.750000,16.887190
218.000000,16.871214
218.250000,16.861465
218.500000,16.857807
218.750000,16.812669
219.000000,16.810531
219.250000,16.786842
219.500000,16.729228
219.750000,16.794902
220.000000,16.812741
220.250000,16.834091
220.500000,16.896819
220.750000,16.983251
221.000000,17.044643
221.250000,17.158494
221.500000,17.204502
221.750000,17.319978
222.000000,17.441481
222.250000,17.512518
222.500000,17.652527
222.750000,17.702157
223.000000,17.728976
223.250000,17.726019
223.500000,17.790044
223.750000,17.800680
224.000000,17.798775
224.250000,17.841386
224.500000,17.870973
224.750000,17.891863
225.000000,17.975131
225.250000,18.003526
225.500000,17.994309
225.750000,18.030855
226.000000,18.074834
226.250000,18.090795
226.500000,18.159863
226.750000,18.265243
227.000000,18.370992
227.250000,18.450699
227.500000,18.546205
227.750000,18.639998
228.000000,18.755225
228.250000,18.794083
228.500000,18.899976
228.750000,19.044738
229.000000,19.141699
229.250000,19.258375
229.500000,19.307563
229.750000,19.450691
230.000000,19.542569
230.250000,19.631203
230.500000,19.728501
230.750000,19.813095
231.000000,19.822615
231.250000,19.816433
231.500000,19.828015
231.750000,19.797847
232.000000,19.847733
232.250000,19.856509
232.500000,19.872244
232.750000,19.967557
233.000000,20.015422
233.250000,20.056904
233.500000,20.045281
233.750000,20.052213
234.000000,20.012635
234.250000,19.981599
234.500000,19.989146
234.750000,20.037002
235.000000,20.011024
235.250000,20.036825
235.500000,19.996278
235.750000,19.988052
236.000000,20.044568
236.250000,20.096758
236.500000,20.014611
236.750000,20.014754
237.000000,20.016670
237.250000,19.973400
237.500000,20.008874
237.750000,19.991186
238.000000,20.001079
238.250000,19.999717
238.500000,20.030659
238.750000,20.035856
239.000000,20.078032
239.250000,20.092817
239.500000,20.125629
239.750000,20.154387
240.000000,20.193490
240.250000,20.181919
240.500000,20.228859
240.750000,20.274679
241.000000,20.292443
241.250000,20.365029
241.500000,20.477141
241.750000,20.553955
242.000000,20.590294
242.250000,20.634605
242.500000,20.583369
242.750000,20.683148
243.000000,20.665686
243.250000,20.630864
243.500000,20.541140
243.750000,20.521520
244.000000,20.552311
244.250000,20.478989
244.500000,20.436514
244.750000,20.359262
245.000000,20.295731
245.250000,20.290810
245.500000,20.302750
245.750000,20.290497
246.000000,20.230284
246.250000,20.232853
246.500000,20.191449
246.750000,20.163540
247.000000,20.186648
247.250000,20.172810
247.500000,20.158113
247.750000,20.192358
248.000000,20.219076
248.250000,20.179942
248.500000,20.261392
248.750000,20.294200
249.000000,20.288381
249.250000,20.231242
249.500000,20.222719
249.750000,20.260830
250.000000,20.251273
250.250000,20.224084
250.500000,20.190676
250.750000,20.124463
251.000000,20.223733
251.250000,20.294061
251.500000,20.283976
251.750000,20.285601
252.000000,20.301973
252.250000,20.282822
252.500000,20.245340
252.750000,20.183420
253.000000,20.113198
253.250000,20.043964
253.500000,19.938555
253.750000,19.943473
254.000000,19.951521
254.250000,19.998363
254.500000,19.951068
254.750000,19.920368
255.000000,19.951234
255.250000,19.939015
255.500000,19.913791
255.750000,19.943480
256.000000,19.965102
256.250000,19.984254
256.500000,19.979196
256.750000,19.932211
257.000000,19.875578
257.250000,19.841125
257.500000,19.852213
257.750000,19.830923
258.000000,19.812088
258.250000,19.836418
258.500000,19.867594
258.750000,19.850513
259.000000,19.841604
259.250000,19.790942
259.500000,19.752702
259.750000,19.739649
260.000000,19.771937
260.250000,19.718219
260.500000,19.667674
260.750000,19.567287
261.000000,19.524684
261.250000,19.462994
261.500000,19.455213
261.750000,19.401058
262.000000,19.367020
262.250000,19.414255
262.500000,19.459475
262.750000,19.522293
263.000000,19.552126
263.250000,19.589615
263.500000,19.688168
263.750000,19.767577
264.000000,19.762037
264.250000,19.782897
264.500000,19.866719
264.750000,19.857897
265.000000,19.872749
265.250000,19.845395
265.500000,19.843120
265.750000,19.867975
266.000000,19.888639
266.250000,19.960448
266.500000,19.944204
266.750000,19.982828
267.000000,19.995708
267.250000,20.006570
267.500000,20.023678
267.750000,20.063014
268.000000,20.130324
268.250000,20.176329
268.500000,20.193754
268.750000,20.230786
269.000000,20.274815
269.250000,20.318971
269.500000,20.296572
269.750000,20.262184
270.000000,20.281090
270.250000,20.345127
270.500000,20.369879
270.750000,20.473807
271.000000,20.507136
271.250000,20.504937
271.500000,20.521139
271.750000,20.598866
272.000000,20.630932
272.250000,20.638667
272.500000,20.664460
272.750000,20.640379
273.000000,20.673704
273.250000,20.726464
273.500000,20.736383
273.750000,20.692121
274.000000,20.634330
274.250000,20.614405
274.500000,20.584727
274.750000,20.581751
275.000000,20.638354
275.250000,20.675669
275.500000,20.734101
275.750000,20.757632
276.000000,20.799024
276.250000,20.802166
276.500000,20.825756
276.750000,20.877962
277.000000,20.936620
277.250000,21.005884
277.500000,21.114605
277.750000,21.258725
278.000000,21.366983
278.250000,21.410989
278.500000,21.450371
278.750000,21.523236
279.000000,21.599621
279.250000,21.680459
279.500000,21.793883
279.750000,21.812941
280.000000,21.847597
280.250000,21.926467
280.500000,22.024428
280.750000,22.075762
281.000000,22.057531
281.250000,22.035788
281.500000,22.027332
281.750000,22.052673
282.000000,22.048415
282.250000,22.077716
282.500000,22.076365
282.750000,22.111063
283.000000,22.083705
283.250000,22.110611
283.500000,22.064489
283.750000,22.058647
284.000000,22.052137
284.250000,22.098055
284.500000,22.079469
284.750000,22.064538
285.000000,22.031805
285.250000,21.969884
285.500000,21.891060
285.750000,21.813148
286.000000,21.747426
286.250000,21.687874
286.500000,21.659237
286.750000,21.638708
287.000000,21.607035
287.250000,21.523636
287.500000,21.494803
287.750000,21.360782
288.000000,21.271967
288.250000,21.236945
288.500000,21.217880
288.750000,21.168115
289.000000,21.143725
289.250000,21.097663
289.500000,21.008803
289.750000,20.981889
290.000000,20.985883
290.250000,20.929903
290.500000,20.895997
290.750000,20.847842
291.000000,20.749033
291.250000,20.603490
291.500000,20.554525
291.750000,20.484499
292.000000,20.353081
292.250000,20.206939
292.500000,20.120119
292.750000,20.058907
293.000000,20.058926
293.250000,19.950141
293.500000,19.837901
293.750000,19.832032
294.000000,19.765842
294.250000,19.750994
294.500000,19.710922
294.750000,19.624490
295.000000,19.502791
295.250000,19.441032
295.500000,19.356287
295.750000,19.189167
296.000000,19.115106
296.250000,19.023685
296.500000,18.945739
296.750000,18.825824
297.000000,18.721882
297.250000,18.664061
297.500000,18.626319
297.750000,18.616159
298.000000,18.590173
298.250000,18.577535
298.500000,18.546110
298.750000,18.482157
299.000000,18.485978
299.250000,18.445947
299.500000,18.375567
299.750000,18.300446
300.000000,18.264156
300.250000,18.223205
300.500000,18.163012
300.750000,18.112240
301.000000,18.063214
301.250000,18.031451
301.500000,17.964469
301.750000,17.872968
302.000000,17.831274
302.250000,17.817195
302.500000,17.759879
302.750000,17.735225
303.000000,17.740803
303.250000,17.777722
303.500000,17.825349
303.750000,17.772522
304.000000,17.762421
304.250000,17.732314
304.500000,17.705551
304.750000,17.663385
305.000000,17.653297
305.250000,17.679448
305.500000,17.639832
305.750000,17.638592
306.000000,17.675047
306.250000,17.783346
306.500000,17.823965
306.750000,17.873526
307.000000,17.936167
307.250000,18.031903
307.500000,18.064391
307.750000,18.015573
308.000000,18.030591
308.250000,18.142291
308.500000,18.210280
308.750000,18.339424
309.000000,18.444185
309.250000,18.532156
309.500000,18.538096
309.750000,18.497130
310.000000,18.539544
310.250000,18.532454
310.500000,18.627541
310.750000,18.699671
311.000000,18.735010
311.250000,18.761814
311.500000,18.807483
311.750000,18.835295
312.000000,18.879583
312.250000,18.960237
312.500000,18.972442
312.750000,19.021762
313.000000,19.015882
313.250000,19.007079
313.500000,19.040453
313.750000,19.033623
314.000000,19.034868
314.250000,19.022659
314.500000,19.071372
314.750000,19.067250
315.000000,19.053442
315.250000,19.052284
315.500000,19.078229
315.750000,19.090079
316.000000,19.163800
316.250000,19.134345
316.500000,19.130057
316.750000,19.182801
317.000000,19.190174
317.250000,19.180474
317.500000,19.160595
317.750000,19.156122
318.000000,19.226709
318.250000,19.249112
318.500000,19.282207
318.750000,19.291669
319.000000,19.232283
319.250000,19.193822
319.500000,19.165362
319.750000,19.142371
320.000000,19.084750
320.250000,19.041547
320.500000,18.952611
320.750000,18.892587
321.000000,18.850678
321.250000,18.822649
321.500000,18.752446
321.750000,18.718438
322.000000,18.646316
322.250000,18.515090
322.500000,18.494618
322.750000,18.463899
323.000000,18.423250
323.250000,18.390355
323.500000,18.365583
323.750000,18.336000
324.000000,18.301404
324.250000,18.249670
324.500000,18.238687
324.750000,18.169816
325.000000,18.188805
325.250000,18.185196
325.500000,18.137245
325.750000,18.103792
326.000000,18.093017
326.250000,18.125455
326.500000,18.146478
326.750000,18.172335
327.000000,18.127741
327.250000,18.188198
327.500000,18.275113
327.750000,18.300287
328.000000,18.236349
328.250000,18.233977
328.500000,18.269022
328.750000,18.295713
329.000000,18.346756
329.250000,18.369117
329.500000,18.295482
329.750000,18.300555
330.000000,18.278858
330.250000,18.254139
330.500000,18.250277
330.750000,18.238035
331.000000,18.233336
331.250000,18.168586
331.500000,18.190785
331.750000,18.218065
332.000000,18.171306
332.250000,18.123803
332.500000,18.114345
332.750000,18.121220
333.000000,18.093673
333.250000,18.176925
333.500000,18.189296
333.750000,18.207376
334.000000,18.217216
334.250000,18.209149
334.500000,18.171468
334.750000,18.176337
335.000000,18.130196
335.250000,18.094589
335.500000,18.050252
335.750000,17.982508
336.000000,17.892686
336.250000,17.835080
336.500000,17.753645
336.750000,17.720463
337.000000,17.725827
337.250000,17.699196
337.500000,17.737548
337.750000,17.734433
338.000000,17.725962
338.250000,17.769912
338.500000,17.739600
338.750000,17.695854
339.000000,17.664468
339.250000,17.558903
339.500000,17.588012
339.750000,17.556889
340.000000,17.528569
340.250000,17.500045
340.500000,17.524368
340.750000,17.473479
341.000000,17.521283
341.250000,17.578553
341.500000,17.564217
341.750000,17.575634
342.000000,17.604776
342.250000,17.658090
342.500000,17.729624
342.750000,17.803229
343.000000,17.854571
343.250000,17.859066
343.500000,17.838180
343.750000,17.835159
344.000000,17.787525
344.250000,17.767837
344.500000,17.775546
344.750000,17.764952
345.000000,17.680938
345.250000,17.610822
345.500000,17.611855
345.750000,17.514814
346.000000,17.470379
346.250000,17.424310
346.500000,17.363004
346.750000,17.371976
347.000000,17.309105
347.250000,17.303199
347.500000,17.359896
347.750000,17.314710
348.000000,17.259178
348.250000,17.198830
348.500000,17.157683
348.750000,17.103928
349.000000,16.996440
349.250000,16.945177
