time,REWS
34.500000,20.254275
34.750000,20.258925
35.000000,20.290794
35.250000,20.253174
35.500000,20.209273
35.750000,20.254697
36.000000,20.181051
36.250000,20.090569
36.500000,20.013483
36.750000,19.977378
37.000000,19.890291
37.250000,19.912113
37.500000,19.930495
37.750000,20.000407
38.000000,19.978981
38.250000,19.872199
38.500000,19.830173
38.750000,19.777168
39.000000,19.738857
39.250000,19.674866
39.500000,19.636242
39.750000,19.571527
40.000000,19.540159
40.250000,19.498227
40.500000,19.423088
40.750000,19.412595
41.000000,19.386613
41.250000,19.422529
41.500000,19.367729
41.750000,19.359760
42.000000,19.382612
42.250000,19.418038
42.500000,19.406191
42.750000,19.410845
43.000000,19.399425
43.250000,19.446893
43.500000,19.544044
43.750000,19.619685
44.000000,19.655484
44.250000,19.692268
44.500000,19.711012
44.750000,19.780517
45.000000,19.827220
45.250000,19.892203
45.500000,19.923027
45.750000,19.967829
46.000000,20.016734
46.250000,20.077210
46.500000,20.166342
46.750000,20.255222
47.000000,20.290670
47.250000,20.344497
47.500000,20.381639
47.750000,20.353824
48.000000,20.320178
48.250000,20.263391
48.500000,20.143657
48.750000,20.060642
49.000000,20.039782
49.250000,20.040023
49.500000,20.047623
49.750000,20.006415
50.000000,20.024790
50.250000,20.021403
50.500000,20.052130
50.750000,20.149608
51.000000,20.117992
51.250000,20.178641
51.500000,20.207821
51.750000,20.191955
52.000000,20.234331
52.250000,20.227482
52.500000,20.174790
52.750000,20.104618
53.000000,20.105432
53.250000,20.048513
53.500000,20.037609
53.750000,19.985563
54.000000,19.938057
54.250000,19.946350
54.500000,19.939761
54.750000,19.853831
55.000000,19.840480
55.250000,19.857565
55.500000,19.832492
55.750000,19.837961
56.000000,19.824813
56.250000,19.763462
56.500000,19.764813
56.750000,19.765714
57.000000,19.721489
57.250000,19.699852
57.500000,19.669733
57.750000,19.618878
58.000000,19.559639
58.250000,19.546740
58.500000,19.504767
58.750000,19.412569
59.000000,19.337878
59.250000,19.285760
59.500000,19.239163
59.750000,19.267679
60.000000,19.273679
60.250000,19.264285
60.500000,19.246064
60.750000,19.197680
61.000000,19.210401
61.250000,19.224337
61.500000,19.234475
61.750000,19.239438
62.000000,19.211517
62.250000,19.162669
62.500000,19.126100
62.750000,19.115649
63.000000,19.116053
63.250000,19.073691
63.500000,19.014335
63.750000,19.054713
64.000000,19.036225
64.250000,19.037911
64.500000,19.073695
64.750000,19.084825
65.000000,19.107341
65.250000,19.113794
65.500000,19.084440
65.750000,19.119142
66.000000,19.068426
66.250000,19.061694
66.500000,19.062690
66.750000,19.067691
67.000000,19.001614
67.250000,18.910815
67.500000,18.781679
67.750000,18.672015
68.000000,18.563946
68.250000,18.533581
68.500000,18.454780
68.750000,18.414775
69.000000,18.440289
69.250000,18.444050
69.500000,18.449160
69.750000,18.349596
70.000000,18.262354
70.250000,18.210243
70.500000,18.198242
70.750000,18.080499
71.000000,18.027057
71.250000,17.994565
71.500000,17.959268
71.750000,17.929737
72.000000,17.924928
72.250000,17.840593
72.500000,17.779291
72.750000,17.688545
73.000000,17.616713
73.250000,17.623656
73.500000,17.552722
73.750000,17.488987
74.000000,17.446980
74.250000,17.342834
74.500000,17.373636
74.750000,17.337052
75.000000,17.286540
75.250000,17.286276
75.500000,17.182081
75.750000,17.089102
76.000000,17.061758
76.250000,16.982051
76.500000,16.957114
76.750000,17.010737
77.000000,17.009723
77.250000,17.014705
77.500000,16.984341
77.750000,16.922296
78.000000,16.834533
78.250000,16.814136
78.500000,16.847069
78.750000,16.867869
79.000000,16.810123
79.250000,16.731891
79.500000,16.683329
79.750000,16.688813
80.000000,16.701248
80.250000,16.659927
80.500000,16.595378
80.750000,16.557372
81.000000,16.504880
81.250000,16.502067
81.500000,16.440014
81.750000,16.449862
82.000000,16.426199
82.250000,16.459219
82.500000,16.499140
82.750000,16.556905
83.000000,16.576750
83.250000,16.518020
83.500000,16.490394
83.750000,16.521856
84.000000,16.563659
84.250000,16.622959
84.500000,16.704627
84.750000,16.779110
85.000000,16.791647
85.250000,16.833088
85.500000,16.874137
85.750000,16.806639
86.000000,16.846594
86.250000,16.885648
86.500000,16.885335
86.750000,16.926267
87.000000,16.942688
87.250000,17.014732
87.500000,17.047242
87.750000,17.061491
88.000000,17.110788
88.250000,17.184657
88.500000,17.303799
88.750000,17.365538
89.000000,17.397143
89.250000,17.484394
89.500000,17.521724
89.750000,17.550214
90.000000,17.634567
90.250000,17.711050
90.500000,17.793137
90.750000,17.844735
91.000000,17.888865
91.250000,17.972939
91.500000,18.043357
91.750000,18.137754
92.000000,18.174195
92.250000,18.207953
92.500000,18.242210
92.750000,18.312145
93.000000,18.345651
93.250000,18.381126
93.500000,18.410400
93.750000,18.403457
94.000000,18.459822
94.250000,18.493879
94.500000,18.494049
94.750000,18.500049
95.000000,18.552345
95.250000,18.416567
95.500000,18.417555
95.750000,18.360439
96.000000,18.292420
96.250000,18.190544
96.500000,18.131810
96.750000,18.084900
97.000000,18.030742
97.250000,17.974938
97.500000,17.916408
97.750000,17.909239
98.000000,17.881729
98.250000,17.887726
98.500000,17.888371
98.750000,17.941613
99.000000,18.016448
99.250000,17.992355
99.500000,18.075027
99.750000,18.105983
100.000000,18.181134
100.250000,18.199456
100.500000,18.252137
100.750000,18.282912
101.000000,18.408492
101.250000,18.544628
101.500000,18.546759
101.750000,18.614484
102.000000,18.613383
102.250000,18.638399
102.500000,18.654413
102.750000,18.672550
103.000000,18.666376
103.250000,18.646236
103.500000,18.553997
103.750000,18.499800
104.000000,18.521652
104.250000,18.457476
104.500000,18.400161
104.750000,18.362095
105.000000,18.359651
105.250000,18.301276
105.500000,18.285239
105.750000,18.233441
106.000000,18.218208
106.250000,18.169759
106.500000,18.166071
106.750000,18.224469
107.000000,18.272646
107.250000,18.276889
107.500000,18.296093
107.750000,18.301072
108.000000,18.304217
108.250000,18.312748
108.500000,18.306299
108.750000,18.287080
109.000000,18.334306
109.250000,18.352832
109.500000,18.368661
109.750000,18.320386
110.000000,18.285948
110.250000,18.244111
110.500000,18.245789
110.750000,18.188183
111.000000,18.123766
111.250000,18.059122
111.500000,17.987403
111.750000,17.915477
112.000000,17.946565
112.250000,17.975896
112.500000,18.005303
112.750000,18.033480
113.000000,18.045650
113.250000,18.073684
113.500000,18.023459
113.750000,18.048226
114.000000,18.000671
114.250000,18.046552
114.500000,18.040468
114.750000,18.020347
115.000000,17.991401
115.250000,17.991212
115.500000,18.058881
115.750000,18.014962
116.000000,17.971865
116.250000,17.933463
116.500000,17.883792
116.750000,17.775467
117.000000,17.733577
117.250000,17.729692
117.500000,17.697955
117.750000,17.626025
118.000000,17.599455
118.250000,17.552111
118.500000,17.584742
118.750000,17.558402
119.000000,17.615499
119.250000,17.613688
119.500000,17.667892
119.750000,17.767241
120.000000,17.794713
120.250000,17.684148
120.500000,17.627877
120.750000,17.689269
121.000000,17.761573
121.250000,17.789278
121.500000,17.745665
121.750000,17.795403
122.000000,17.804259
122.250000,17.798933
122.500000,17.856196
122.750000,17.827846
123.000000,17.855906
123.250000,17.944397
123.500000,17.924340
123.750000,17.970066
124.000000,18.015007
124.250000,17.977186
124.500000,18.001527
124.750000,18.008444
125.000000,18.011390
125.250000,18.033514
125.500000,18.052326
125.750000,18.070987
126.000000,18.078640
126.250000,18.130147
126.500000,18.151071
126.750000,18.128450
127.000000,18.170713
127.250000,18.276957
127.500000,18.231363
127.750000,18.234754
128.000000,18.225868
128.250000,18.191185
128.500000,18.169842
128.750000,18.162503
129.000000,18.069565
129.250000,17.898863
129.500000,17.832047
129.750000,17.736500
130.000000,17.607413
130.250000,17.446893
130.500000,17.259521
130.750000,17.116709
131.000000,17.046001
131.250000,16.944796
131.500000,16.870524
131.750000,16.741211
132.000000,16.658709
132.250000,16.617909
132.500000,16.586371
132.750000,16.552609
133.000000,16.495927
133.250000,16.485061
133.500000,16.508358
133.750000,16.572696
134.000000,16.636770
134.250000,16.712317
134.500000,16.755663
134.750000,16.881933
135.000000,17.006355
135.250000,17.031417
135.500000,17.052567
135.750000,17.019216
136.000000,17.014667
136.250000,17.014173
136.500000,17.060371
136.750000,17.140149
137.000000,17.224084
137.250000,17.221184
137.500000,17.309294
137.750000,17.352338
138.000000,17.372021
138.250000,17.378821
138.500000,17.415997
138.750000,17.420994
139.000000,17.383789
139.250000,17.376008
139.500000,17.292265
139.750000,17.235402
140.000000,17.136340
140.250000,17.023112
140.500000,16.956115
140.750000,16.964273
141.000000,16.971895
141.250000,16.883570
141.500000,16.900330
141.750000,16.856268
142.000000,16.887866
142.250000,16.879078
142.500000,16.885482
142.750000,16.835777
143.000000,16.877313
143.250000,16.896593
143.500000,16.914647
143.750000,16.961602
144.000000,16.992962
144.250000,17.003651
144.500000,17.060039
144.750000,17.116023
145.000000,17.119851
145.250000,17.249579
145.500000,17.289878
145.750000,17.277609
146.000000,17.251356
146.250000,17.188749
146.500000,17.130694
146.750000,17.043497
147.000000,16.989436
147.250000,17.023478
147.500000,17.029916
147.750000,17.005450
148.000000,16.952762
148.250000,16.874548
148.500000,16.799480
148.750000,16.786001
149.000000,16.714625
149.250000,16.711257
149.500000,16.771300
149.750000,16.858810
150.000000,16.877618
150.250000,16.882337
150.500000,16.854314
150.750000,16.864999
151.000000,16.882031
151.250000,16.877754
151.500000,16.919576
151.750000,16.903004
152.000000,16.909054
152.250000,16.973011
152.500000,16.965344
152.750000,16.966860
153.000000,16.997326
153.250000,17.119508
153.500000,17.189224
153.750000,17.212396
154.000000,17.238152
154.250000,17.313408
154.500000,17.392731
154.750000,17.461350
155.000000,17.513129
155.250000,17.545703
155.500000,17.612919
155.750000,17.625403
156.000000,17.582521
156.250000,17.504635
156.500000,17.488131
156.750000,17.451144
157.000000,17.396382
157.250000,17.368887
157.500000,17.354623
157.750000,17.345165
158.000000,17.313654
158.250000,17.207991
158.500000,17.180949
158.750000,17.088046
159.000000,16.918320
159.250000,16.863660
159.500000,16.830539
159.750000,16.829234
160.000000,16.807506
160.250000,16.799009
160.500000,16.812854
160.750000,16.801377
161.000000,16.846032
161.250000,16.867805
161.500000,16.848238
161.750000,16.828487
162.000000,16.842381
162.250000,16.826511
162.500000,16.778217
162.750000,16.768260
163.000000,16.835212
163.250000,16.842932
163.500000,16.886221
163.750000,16.899667
164.000000,16.941421
164.250000,16.974286
164.500000,16.936816
164.750000,17.063886
165.000000,17.071274
165.250000,17.102985
165.500000,17.115823
165.750000,17.146470
166.000000,17.118161
166.250000,17.122695
166.500000,17.154632
166.750000,17.173719
167.000000,17.138060
167.250000,17.084131
167.500000,17.086850
167.750000,17.002014
168.000000,16.960648
168.250000,16.932094
168.500000,16.836098
168.750000,16.710944
169.000000,16.666923
169.250000,16.705736
169.500000,16.723311
169.750000,16.745529
170.000000,16.801736
170.250000,16.820484
170.500000,16.824870
170.750000,16.848276
171.000000,16.882601
171.250000,16.936635
171.500000,16.941681
171.750000,16.937668
172.000000,16.863200
172.250000,16.824587
172.500000,16.851157
172.750000,16.850252
173.000000,16.841423
173.250000,16.873968
173.500000,16.826563
173.750000,16.778145
174.000000,16.684793
174.250000,16.613485
174.500000,16.575136
174.750000,16.486049
175.000000,16.464174
175.250000,16.458050
175.500000,16.471699
175.750000,16.547061
176.000000,16.555373
176.250000,16.540050
176.500000,16.520762
176.750000,16.437491
177.000000,16.438804
177.250000,16.389876
177.500000,16.276478
177.750000,16.373002
178.000000,16.433033
178.250000,16.384667
178.500000,16.393542
178.750000,16.360941
179.000000,16.395850
179.250000,16.429888
179.500000,16.388952
179.750000,16.394070
180.000000,16.376178
180.250000,16.362887
180.500000,16.376125
180.750000,16.308841
181.000000,16.242233
181.250000,16.262154
181.500000,16.346326
181.750000,16.408024
182.000000,16.411558
182.250000,16.380364
182.500000,16.337765
182.750000,16.318775
183.000000,16.245020
183.250000,16.200897
183.500000,16.194697
183.750000,16.200969
184.000000,16.198370
184.250000,16.233471
184.500000,16.292941
184.750000,16.370226
185.000000,16.420485
185.250000,16.477850
185.500000,16.518495
185.750000,16.576324
186.000000,16.639003
186.250000,16.595117
186.500000,16.577263
186.750000,16.606726
187.000000,16.636378
187.250000,16.701168
187.500000,16.718208
187.750000,16.783802
188.000000,16.901997
188.250000,16.950797
188.500000,17.085873
188.750000,17.116513
189.000000,17.221384
189.250000,17.262293
189.500000,17.299914
189.750000,17.319039
190.000000,17.384486
190.250000,17.510553
190.500000,17.454101
190.750000,17.468734
191.000000,17.434097
191.250000,17.404675
191.500000,17.448741
191.750000,17.409982
192.000000,17.364339
192.250000,17.356241
192.500000,17.369283
192.750000,17.393862
193.000000,17.451947
193.250000,17.461783
193.500000,17.503919
193.750000,17.512065
194.000000,17.532228
194.250000,17.473139
194.500000,17.443465
194.750000,17.348065
195.000000,17.371901
195.250000,17.401918
195.500000,17.350460
195.750000,17.354227
196.000000,17.357143
196.250000,17.344060
196.500000,17.324191
196.750000,17.323550
197.000000,17.393395
197.250000,17.436163
197.500000,17.499887
197.750000,17.590727
198.000000,17.662684
198.250000,17.669182
198.500000,17.740113
198.750000,17.719513
199.000000,17.721218
199.250000,17.659437
199.500000,17.634835
199.750000,17.567665
200.000000,17.473882
200.250000,17.431268
200.500000,17.447708
200.750000,17.435266
201.000000,17.381503
201.250000,17.290300
201.500000,17.234196
201.750000,17.241459
202.000000,17.332571
202.250000,17.434078
202.500000,17.530014
202.750000,17.585855
203.000000,17.565240
203.250000,17.605497
203.500000,17.680591
203.750000,17.734750
204.000000,17.819413
204.250000,17.878199
204.500000,17.874533
204.750000,17.841736
205.000000,17.905177
205.250000,17.980592
205.500000,18.014675
205.750000,18.048098
206.000000,18.077757
206.250000,18.110113
206.500000,18.186561
206.750000,18.268954
207.000000,18.218808
207.250000,18.149619
207.500000,18.103573
207.750000,18.074657
208.000000,18.072217
208.250000,18.039801
208.500000,18.094544
208.750000,18.158743
209.000000,18.210171
209.250000,18.190223
209.500000,18.173991
209.750000,18.204431
210.000000,18.082562
210.250000,18.053868
210.500000,18.058175
210.750000,17.986668
211.000000,17.941579
211.250000,17.948881
211.500000,17.935915
211.750000,17.933210
212.000000,17.882940
212.250000,17.886459
212.500000,17.915390
212.750000,17.997277
213.000000,18.140044
213.250000,18.236198
213.500000,18.241965
213.750000,18.275976
214.000000,18.243292
214.250000,18.372323
214.500000,18.438336
214.750000,18.541883
215.000000,18.740162
215.250000,18.839526
215.500000,18.907485
215.750000,19.061743
216.000000,19.143227
216.250000,19.183574
216.500000,19.265782
216.750000,19.302731
217.000000,19.299865
217.250000,19.407115
217.500000,19.437955
217.750000,19.450118
218.000000,19.531586
218.250000,19.577991
218.500000,19.556418
218.750000,19.548894
219.000000,19.541630
219.250000,19.499536
219.500000,19.414753
219.750000,19.330520
220.000000,19.292367
220.250000,19.195421
220.500000,19.094778
220.750000,18.993083
221.000000,18.942745
221.250000,18.887824
221.500000,18.801087
221.750000,18.773630
222.000000,18.657110
222.250000,18.630094
222.500000,18.614009
222.750000,18.589671
223.000000,18.676706
223.250000,18.677031
223.500000,18.639323
223.750000,18.565881
224.000000,18.540042
224.250000,18.545477
224.500000,18.528762
224.750000,18.400949
225.000000,18.345447
225.250000,18.305202
225.500000,18.291213
225.750000,18.261105
226.000000,18.226841
226.250000,18.112029
226.500000,17.915910
226.750000,17.769591
227.000000,17.722119
227.250000,17.736349
227.500000,17.657626
227.750000,17.539854
228.000000,17.439614
228.250000,17.364863
228.500000,17.266781
228.750000,17.130430
229.000000,17.058700
229.250000,16.995836
229.500000,16.920806
229.750000,16.879632
230.000000,16.786529
230.250000,16.669261
230.500000,16.590143
230.750000,16.594303
231.000000,16.488995
231.250000,16.387673
231.500000,16.322784
231.750000,16.258292
232.000000,16.247105
232.250000,16.213101
232.500000,16.259714
232.750000,16.269546
233.000000,16.253136
233.250000,16.249896
233.500000,16.258069
233.750000,16.254075
234.000000,16.311685
234.250000,16.396698
234.500000,16.445094
234.750000,16.468553
235.000000,16.466690
235.250000,16.485193
235.500000,16.522784
235.750000,16.579571
236.000000,16.571489
236.250000,16.637769
236.500000,16.762195
236.750000,16.839964
237.000000,16.806254
237.250000,16.833563
237.500000,16.885056
237.750000,16.878369
238.000000,16.877792
238.250000,16.986619
238.500000,17.089313
238.750000,17.148778
239.000000,17.228772
239.250000,17.287513
239.500000,17.393447
239.750000,17.547770
240.000000,17.590595
240.250000,17.637305
240.500000,17.735568
240.750000,17.806559
241.000000,17.868835
241.250000,18.023749
241.500000,18.106847
241.750000,18.243900
242.000000,18.358855
242.250000,18.494109
242.500000,18.658958
242.750000,18.845734
243.000000,18.974275
243.250000,19.075340
243.500000,19.045884
243.750000,19.109724
244.000000,19.124071
244.250000,19.132203
244.500000,19.107812
244.750000,19.146708
245.000000,19.200486
245.250000,19.254052
245.500000,19.286427
245.750000,19.274347
246.000000,19.359779
246.250000,19.402967
246.500000,19.393723
246.750000,19.440135
247.000000,19.464050
247.250000,19.504496
247.500000,19.551843
247.750000,19.567091
248.000000,19.624256
248.250000,19.629819
248.500000,19.614488
248.750000,19.588657
249.000000,19.541600
249.250000,19.507332
249.500000,19.487524
249.750000,19.444996
250.000000,19.343347
250.250000,19.248523
250.500000,19.188379
250.750000,19.168202
251.000000,19.107571
251.250000,19.026419
251.500000,19.037930
251.750000,19.011831
252.000000,18.957680
252.250000,18.949582
252.500000,18.866311
252.750000,18.810580
253.000000,18.711412
253.250000,18.640413
253.500000,18.524405
253.750000,18.470760
254.000000,18.386998
254.250000,18.291873
254.500000,18.230794
254.750000,18.138754
255.000000,18.080171
255.250000,17.962956
255.500000,17.919746
255.750000,17.904272
256.000000,17.931494
256.250000,17.963477
256.500000,18.032031
256.750000,18.041204
257.000000,18.026144
257.250000,18.118772
257.500000,18.132976
257.750000,18.101951
258.000000,18.137875
258.250000,18.122438
258.500000,18.130683
258.750000,18.123879
259.000000,18.106685
259.250000,18.134262
259.500000,18.165596
259.750000,18.132889
260.000000,18.099262
260.250000,18.212045
260.500000,18.174987
260.750000,18.225283
261.000000,18.183929
261.250000,18.182066
261.500000,18.128665
261.750000,18.081268
262.000000,17.984228
262.250000,17.908345
262.500000,17.805036
262.750000,17.683963
263.000000,17.627066
263.250000,17.607220
263.500000,17.509730
263.750000,17.483156
264.000000,17.384709
264.250000,17.240400
264.500000,17.149725
264.750000,17.056750
265.000000,16.992634
265.250000,16.967576
265.500000,16.944087
265.750000,16.976783
266.000000,17.032080
266.250000,16.987513
266.500000,16.950356
266.750000,16.919177
267.000000,16.951340
267.250000,16.977816
267.500000,16.969296
267.750000,16.960603
268.000000,16.900734
268.250000,16.862860
268.500000,16.847099
268.750000,16.814106
269.000000,16.804674
269.250000,16.857252
269.500000,16.958743
269.750000,17.009470
270.000000,16.987897
270.250000,16.985016
270.500000,16.994580
270.750000,16.999193
271.000000,16.938351
271.250000,16.851018
271.500000,16.776519
271.750000,16.762482
272.000000,16.808174
272.250000,16.768701
272.500000,16.724046
272.750000,16.734214
273.000000,16.712177
273.250000,16.663054
273.500000,16.639742
273.750000,16.622457
274.000000,16.599119
274.250000,16.547928
274.500000,16.546616
274.750000,16.544674
275.000000,16.508426
275.250000,16.451366
275.500000,16.439071
275.750000,16.455613
276.000000,16.429952
276.250000,16.363264
276.500000,16.366406
276.750000,16.378380
277.000000,16.389597
277.250000,16.294121
277.500000,16.246574
277.750000,16.191049
278.000000,16.136091
278.250000,16.058338
278.500000,16.032639
278.750000,15.997952
279.000000,15.927564
279.250000,15.930201
279.500000,15.886304
279.750000,15.947614
280.000000,16.039774
280.250000,16.083083
280.500000,16.099775
280.750000,16.128397
281.000000,16.211819
281.250000,16.239657
281.500000,16.266959
281.750000,16.279193
282.000000,16.333277
282.250000,16.396461
282.500000,16.404219
282.750000,16.457623
283.000000,16.439894
283.250000,16.509968
283.500000,16.522546
283.750000,16.518337
284.000000,16.496900
284.250000,16.536391
284.500000,16.542633
284.750000,16.595970
285.000000,16.689462
285.250000,16.742282
285.500000,16.738122
285.750000,16.656291
286.000000,16.659565
286.250000,16.680542
286.500000,16.633493
286.750000,16.604003
287.000000,16.593567
287.250000,16.587107
287.500000,16.538254
287.750000,16.444453
288.000000,16.375303
288.250000,16.414243
288.500000,16.412105
288.750000,16.412833
289.000000,16.476428
289.250000,16.486155
289.500000,16.462266
289.750000,16.429020
290.000000,16.488271
290.250000,16.514147
290.500000,16.546710
290.750000,16.603441
291.000000,16.625795
291.250000,16.721855
291.500000,16.789644
291.750000,16.774347
292.000000,16.819816
292.250000,16.911355
292.500000,16.975500
292.750000,17.033212
293.000000,17.139787
293.250000,17.173814
293.500000,17.274411
293.750000,17.415062
294.000000,17.562509
294.250000,17.618852
294.500000,17.677894
294.750000,17.705144
295.000000,17.787460
295.250000,17.858161
295.500000,17.903868
295.750000,17.913331
296.000000,17.931411
296.250000,17.962066
296.500000,17.996945
296.750000,17.967252
297.000000,17.956522
297.250000,17.865369
297.500000,17.809505
297.750000,17.817542
298.000000,17.831813
298.250000,17.824859
298.500000,17.799846
298.750000,17.877864
299.000000,17.869027
299.250000,17.828513
299.500000,17.760958
299.750000,17.810188
300.000000,17.874145
300.250000,17.869415
300.500000,17.900048
300.750000,17.877860
301.000000,17.860865
301.250000,17.924581
301.500000,17.945826
301.750000,17.972951
302.000000,17.957703
302.250000,17.971510
302.500000,17.982817
302.750000,17.965574
303.000000,17.905384
303.250000,17.893693
303.500000,17.884909
303.750000,17.858878
304.000000,17.868789
304.250000,17.799167
304.500000,17.855136
304.750000,17.891901
305.000000,17.840311
305.250000,17.833367
305.500000,17.805979
305.750000,17.857060
306.000000,17.949820
306.250000,17.914074
306.500000,17.942805
306.750000,17.903151
307.000000,17.886161
307.250000,17.837192
307.500000,17.843286
307.750000,17.786280
308.000000,17.743432
308.250000,17.643623
308.500000,17.546431
308.750000,17.485857
309.000000,17.369660
309.250000,17.279827
309.500000,17.089860
309.750000,17.097278
310.000000,17.132127
310.250000,17.175451
310.500000,17.171558
310.750000,17.139123
311.000000,17.112893
311.250000,17.060793
311.500000,17.142880
311.750000,17.138180
312.000000,17.075868
312.250000,17.016640
312.500000,16.956714
312.750000,16.915963
313.000000,16.897204
313.250000,16.896299
313.500000,16.875122
313.750000,16.889412
314.000000,16.923982
314.250000,16.975278
314.500000,16.890019
314.750000,16.855755
315.000000,16.858885
315.250000,16.931781
315.500000,16.948666
315.750000,16.998582
316.000000,17.008282
316.250000,17.063082
316.500000,17.061034
316.750000,17.047012
317.000000,17.039627
317.250000,17.029482
317.500000,17.006430
317.750000,17.003888
318.000000,16.910830
318.250000,16.890887
318.500000,16.877283
318.750000,16.922556
319.000000,16.961636
319.250000,16.939682
319.500000,16.996021
319.750000,17.008271
320.000000,17.089717
320.250000,17.073940
320.500000,17.099036
320.750000,17.163589
321.000000,17.185668
321.250000,17.250372
321.500000,17.343151
321.750000,17.374152
322.000000,17.438264
322.250000,17.506868
322.500000,17.612183
322.750000,17.668605
323.000000,17.689518
323.250000,17.734256
323.500000,17.755565
323.750000,17.781898
324.000000,17.790021
324.250000,17.724529
324.500000,17.699543
324.750000,17.747437
325.000000,17.784632
325.250000,17.843384
325.500000,17.946222
325.750000,18.100273
326.000000,18.103939
326.250000,18.229323
326.500000,18.273306
326.750000,18.280868
327.000000,18.323048
327.250000,18.401971
327.500000,18.397751
327.750000,18.389917
328.000000,18.389959
328.250000,18.453456
328.500000,18.449643
328.750000,18.435202
329.000000,18.466317
329.250000,18.443409
329.500000,18.399350
329.750000,18.463582
330.000000,18.405637
330.250000,18.300729
330.500000,18.210635
330.750000,18.052778
331.000000,18.006955
331.250000,17.892305
331.500000,17.850354
331.750000,17.799484
332.000000,17.741622
332.250000,17.711306
332.500000,17.670268
332.750000,17.661051
333.000000,17.630177
333.250000,17.578802
333.500000,17.520954
333.750000,17.447768
334.000000,17.360552
334.250000,17.274313
334.500000,17.194851
334.750000,17.136034
335.000000,17.136796
335.250000,17.096072
335.500000,17.066511
335.750000,17.068121
336.000000,17.075988
336.250000,17.066684
336.500000,17.046378
336.750000,17.084282
337.000000,17.083497
337.250000,17.092794
337.500000,17.082415
337.750000,17.043844
338.000000,17.031730
338.250000,16.999136
338.500000,17.041298
338.750000,17.118444
339.000000,17.104026
339.250000,17.028471
339.500000,17.147530
339.750000,17.144170
340.000000,17.157457
340.250000,17.274422
340.500000,17.222493
340.750000,17.227588
341.000000,17.250801
341.250000,17.230956
341.500000,17.181775
341.750000,17.148669
342.000000,17.086896
342.250000,17.048068
342.500000,16.977684
342.750000,16.940697
343.000000,16.945159
343.250000,16.921847
343.500000,16.907455
343.750000,16.956877
344.000000,17.008874
344.250000,16.995139
344.500000,16.945121
344.750000,16.940124
345.000000,16.952758
345.250000,16.875661
345.500000,16.846119
345.750000,16.858599
346.000000,16.899957
346.250000,16.960471
346.500000,17.022674
346.750000,17.051436
347.000000,17.031183
347.250000,17.056991
347.500000,17.049648
347.750000,17.059149
348.000000,17.124633
348.250000,17.132738
348.500000,17.194957
348.750000,17.216051
349.000000,17.279242
349.250000,17.394447
